date,harga_beras_nasional
2019-12-05,11650.0
2019-12-06,11600.0
2019-12-07,11650.0
2019-12-08,11650.0
2019-12-09,11650.0
2019-12-10,11675.0
2019-12-11,11700.0
2019-12-12,11700.0
2019-12-13,11706.521739130434
2019-12-14,11713.04347826087
2019-12-15,11719.565217391304
2019-12-16,11726.08695652174
2019-12-17,11732.608695652174
2019-12-18,11739.130434782608
2019-12-19,11745.652173913044
2019-12-20,11752.173913043478
2019-12-21,11758.695652173914
2019-12-22,11765.217391304348
2019-12-23,11771.739130434782
2019-12-24,11778.260869565218
2019-12-25,11784.782608695652
2019-12-26,11791.304347826086
2019-12-27,11797.826086956522
2019-12-28,11804.347826086956
2019-12-29,11810.869565217392
2019-12-30,11817.391304347826
2019-12-31,11823.91304347826
2020-01-01,11830.434782608696
2020-01-02,11836.95652173913
2020-01-03,11843.478260869566
2020-01-04,11850.0
2020-01-05,12350.0
2020-01-06,11500.0
2020-01-07,11750.0
2020-01-08,11750.0
2020-01-09,11750.0
2020-01-10,11750.0
2020-01-11,11725.0
2020-01-12,11700.0
2020-01-13,11702.5
2020-01-14,11705.0
2020-01-15,11707.5
2020-01-16,11710.0
2020-01-17,11712.5
2020-01-18,11715.0
2020-01-19,11717.5
2020-01-20,11720.0
2020-01-21,11722.5
2020-01-22,11725.0
2020-01-23,11727.5
2020-01-24,11730.0
2020-01-25,11732.5
2020-01-26,11735.0
2020-01-27,11737.5
2020-01-28,11740.0
2020-01-29,11742.5
2020-01-30,11745.0
2020-01-31,11747.5
2020-02-01,11750.0
2020-02-02,11775.0
2020-02-03,11800.0
2020-02-04,11850.0
2020-02-05,11825.0
2020-02-06,11800.0
2020-02-07,11750.0
2020-02-08,11750.0
2020-02-09,11750.0
2020-02-10,11750.0
2020-02-11,11750.0
2020-02-12,11700.0
2020-02-13,11705.555555555555
2020-02-14,11711.111111111111
2020-02-15,11716.666666666666
2020-02-16,11722.222222222223
2020-02-17,11727.777777777777
2020-02-18,11733.333333333334
2020-02-19,11738.888888888889
2020-02-20,11744.444444444445
2020-02-21,11750.0
2020-02-22,11755.555555555555
2020-02-23,11761.111111111111
2020-02-24,11766.666666666666
2020-02-25,11772.222222222223
2020-02-26,11777.777777777777
2020-02-27,11783.333333333334
2020-02-28,11788.888888888889
2020-02-29,11794.444444444445
2020-03-01,11800.0
2020-03-02,11750.0
2020-03-03,11800.0
2020-03-04,11850.0
2020-03-05,11825.0
2020-03-06,11800.0
2020-03-07,11750.0
2020-03-08,11750.0
2020-03-09,11750.0
2020-03-10,11750.0
2020-03-11,11750.0
2020-03-12,11700.0
2020-03-13,11704.761904761905
2020-03-14,11709.52380952381
2020-03-15,11714.285714285714
2020-03-16,11719.047619047618
2020-03-17,11723.809523809523
2020-03-18,11728.57142857143
2020-03-19,11733.333333333334
2020-03-20,11738.095238095239
2020-03-21,11742.857142857143
2020-03-22,11747.619047619048
2020-03-23,11752.380952380952
2020-03-24,11757.142857142857
2020-03-25,11761.904761904761
2020-03-26,11766.666666666666
2020-03-27,11771.42857142857
2020-03-28,11776.190476190477
2020-03-29,11780.952380952382
2020-03-30,11785.714285714286
2020-03-31,11790.47619047619
2020-04-01,11795.238095238095
2020-04-02,11800.0
2020-04-03,11800.0
2020-04-04,11825.0
2020-04-05,11850.0
2020-04-06,11800.0
2020-04-07,11775.0
2020-04-08,11750.0
2020-04-09,11750.0
2020-04-10,11750.0
2020-04-11,11750.0
2020-04-12,11700.0
2020-04-13,11702.5
2020-04-14,11705.0
2020-04-15,11707.5
2020-04-16,11710.0
2020-04-17,11712.5
2020-04-18,11715.0
2020-04-19,11717.5
2020-04-20,11720.0
2020-04-21,11722.5
2020-04-22,11725.0
2020-04-23,11727.5
2020-04-24,11730.0
2020-04-25,11732.5
2020-04-26,11735.0
2020-04-27,11737.5
2020-04-28,11740.0
2020-04-29,11742.5
2020-04-30,11745.0
2020-05-01,11747.5
2020-05-02,11750.0
2020-05-03,11800.0
2020-05-04,11800.0
2020-05-05,11800.0
2020-05-06,11800.0
2020-05-07,11775.0
2020-05-08,11750.0
2020-05-09,11750.0
2020-05-10,11750.0
2020-05-11,11750.0
2020-05-12,11750.0
2020-05-13,11750.0
2020-05-14,11750.0
2020-05-15,11750.0
2020-05-16,11750.0
2020-05-17,11750.0
2020-05-18,11750.0
2020-05-19,11750.0
2020-05-20,11750.0
2020-05-21,11750.0
2020-05-22,11750.0
2020-05-23,11750.0
2020-05-24,11750.0
2020-05-25,11750.0
2020-05-26,11750.0
2020-05-27,11750.0
2020-05-28,11750.0
2020-05-29,11750.0
2020-05-30,11750.0
2020-05-31,11750.0
2020-06-01,11750.0
2020-06-02,11750.0
2020-06-03,11800.0
2020-06-04,11850.0
2020-06-05,11850.0
2020-06-06,11800.0
2020-06-07,11750.0
2020-06-08,11750.0
2020-06-09,11750.0
2020-06-10,11750.0
2020-06-11,11750.0
2020-06-12,11750.0
2020-06-13,11750.0
2020-06-14,11750.0
2020-06-15,11750.0
2020-06-16,11750.0
2020-06-17,11750.0
2020-06-18,11750.0
2020-06-19,11750.0
2020-06-20,11750.0
2020-06-21,11750.0
2020-06-22,11750.0
2020-06-23,11750.0
2020-06-24,11750.0
2020-06-25,11750.0
2020-06-26,11750.0
2020-06-27,11750.0
2020-06-28,11750.0
2020-06-29,11750.0
2020-06-30,11750.0
2020-07-01,11750.0
2020-07-02,11800.0
2020-07-03,11825.0
2020-07-04,11850.0
2020-07-05,11950.0
2020-07-06,11850.0
2020-07-07,11750.0
2020-07-08,11750.0
2020-07-09,11750.0
2020-07-10,11750.0
2020-07-11,11725.0
2020-07-12,11700.0
2020-07-13,11702.5
2020-07-14,11705.0
2020-07-15,11707.5
2020-07-16,11710.0
2020-07-17,11712.5
2020-07-18,11715.0
2020-07-19,11717.5
2020-07-20,11720.0
2020-07-21,11722.5
2020-07-22,11725.0
2020-07-23,11727.5
2020-07-24,11730.0
2020-07-25,11732.5
2020-07-26,11735.0
2020-07-27,11737.5
2020-07-28,11740.0
2020-07-29,11742.5
2020-07-30,11745.0
2020-07-31,11747.5
2020-08-01,11750.0
2020-08-02,11783.333333333334
2020-08-03,11816.666666666666
2020-08-04,11850.0
2020-08-05,11800.0
2020-08-06,11800.0
2020-08-07,11750.0
2020-08-08,11750.0
2020-08-09,11750.0
2020-08-10,11750.0
2020-08-11,11725.0
2020-08-12,11700.0
2020-08-13,11702.5
2020-08-14,11705.0
2020-08-15,11707.5
2020-08-16,11710.0
2020-08-17,11712.5
2020-08-18,11715.0
2020-08-19,11717.5
2020-08-20,11720.0
2020-08-21,11722.5
2020-08-22,11725.0
2020-08-23,11727.5
2020-08-24,11730.0
2020-08-25,11732.5
2020-08-26,11735.0
2020-08-27,11737.5
2020-08-28,11740.0
2020-08-29,11742.5
2020-08-30,11745.0
2020-08-31,11747.5
2020-09-01,11750.0
2020-09-02,11775.0
2020-09-03,11800.0
2020-09-04,11850.0
2020-09-05,11825.0
2020-09-06,11800.0
2020-09-07,11750.0
2020-09-08,11750.0
2020-09-09,11750.0
2020-09-10,11750.0
2020-09-11,11750.0
2020-09-12,12600.0
2020-09-13,12560.526315789473
2020-09-14,12521.052631578947
2020-09-15,12481.578947368422
2020-09-16,12442.105263157895
2020-09-17,12402.631578947368
2020-09-18,12363.157894736842
2020-09-19,12323.684210526315
2020-09-20,12284.21052631579
2020-09-21,12244.736842105263
2020-09-22,12205.263157894737
2020-09-23,12165.78947368421
2020-09-24,12126.315789473685
2020-09-25,12086.842105263158
2020-09-26,12047.368421052632
2020-09-27,12007.894736842105
2020-09-28,11968.421052631578
2020-09-29,11928.947368421053
2020-09-30,11889.473684210527
2020-10-01,11850.0
2020-10-02,11800.0
2020-10-03,11800.0
2020-10-04,11550.0
2020-10-05,11675.0
2020-10-06,11800.0
2020-10-07,11750.0
2020-10-08,11750.0
2020-10-09,11750.0
2020-10-10,11750.0
2020-10-11,11750.0
2020-10-12,11700.0
2020-10-13,11704.761904761905
2020-10-14,11709.52380952381
2020-10-15,11714.285714285714
2020-10-16,11719.047619047618
2020-10-17,11723.809523809523
2020-10-18,11728.57142857143
2020-10-19,11733.333333333334
2020-10-20,11738.095238095239
2020-10-21,11742.857142857143
2020-10-22,11747.619047619048
2020-10-23,11752.380952380952
2020-10-24,11757.142857142857
2020-10-25,11761.904761904761
2020-10-26,11766.666666666666
2020-10-27,11771.42857142857
2020-10-28,11776.190476190477
2020-10-29,11780.952380952382
2020-10-30,11785.714285714286
2020-10-31,11790.47619047619
2020-11-01,11795.238095238095
2020-11-02,11800.0
2020-11-03,11800.0
2020-11-04,11800.0
2020-11-05,11800.0
2020-11-06,11800.0
2020-11-07,11775.0
2020-11-08,11750.0
2020-11-09,11750.0
2020-11-10,11750.0
2020-11-11,11750.0
2020-11-12,11700.0
2020-11-13,11705.0
2020-11-14,11710.0
2020-11-15,11715.0
2020-11-16,11720.0
2020-11-17,11725.0
2020-11-18,11730.0
2020-11-19,11735.0
2020-11-20,11740.0
2020-11-21,11745.0
2020-11-22,11750.0
2020-11-23,11755.0
2020-11-24,11760.0
2020-11-25,11765.0
2020-11-26,11770.0
2020-11-27,11775.0
2020-11-28,11780.0
2020-11-29,11785.0
2020-11-30,11790.0
2020-12-01,11795.0
2020-12-02,11800.0
2020-12-03,11800.0
2020-12-04,11800.0
2020-12-05,11800.0
2020-12-06,11800.0
2020-12-07,11775.0
2020-12-08,11750.0
2020-12-09,11750.0
2020-12-10,11750.0
2020-12-11,11750.0
2020-12-12,11750.0
2020-12-13,11750.0
2020-12-14,11750.0
2020-12-15,11750.0
2020-12-16,11750.0
2020-12-17,11750.0
2020-12-18,11750.0
2020-12-19,11750.0
2020-12-20,11750.0
2020-12-21,11750.0
2020-12-22,11750.0
2020-12-23,11750.0
2020-12-24,11750.0
2020-12-25,11750.0
2020-12-26,11750.0
2020-12-27,11750.0
2020-12-28,11750.0
2020-12-29,11750.0
2020-12-30,11750.0
2020-12-31,11750.0
2021-01-01,11750.0
2021-01-02,11750.0
2021-01-03,11750.0
2021-01-04,11700.0
2021-01-05,12250.0
2021-01-06,12800.0
2021-01-07,11650.0
2021-01-08,11625.0
2021-01-09,11600.0
2021-01-10,11600.0
2021-01-11,11600.0
2021-01-12,11600.0
2021-01-13,11607.142857142857
2021-01-14,11614.285714285714
2021-01-15,11621.42857142857
2021-01-16,11628.57142857143
2021-01-17,11635.714285714286
2021-01-18,11642.857142857143
2021-01-19,11650.0
2021-01-20,11657.142857142857
2021-01-21,11664.285714285714
2021-01-22,11671.42857142857
2021-01-23,11678.57142857143
2021-01-24,11685.714285714286
2021-01-25,11692.857142857143
2021-01-26,11700.0
2021-01-27,11707.142857142857
2021-01-28,11714.285714285714
2021-01-29,11721.42857142857
2021-01-30,11728.57142857143
2021-01-31,11735.714285714286
2021-02-01,11742.857142857143
2021-02-02,11750.0
2021-02-03,11750.0
2021-02-04,13200.0
2021-02-05,12425.0
2021-02-06,11650.0
2021-02-07,11650.0
2021-02-08,11600.0
2021-02-09,11600.0
2021-02-10,11600.0
2021-02-11,11600.0
2021-02-12,11600.0
2021-02-13,11608.333333333334
2021-02-14,11616.666666666666
2021-02-15,11625.0
2021-02-16,11633.333333333334
2021-02-17,11641.666666666666
2021-02-18,11650.0
2021-02-19,11658.333333333334
2021-02-20,11666.666666666666
2021-02-21,11675.0
2021-02-22,11683.333333333334
2021-02-23,11691.666666666666
2021-02-24,11700.0
2021-02-25,11708.333333333334
2021-02-26,11716.666666666666
2021-02-27,11725.0
2021-02-28,11733.333333333334
2021-03-01,11741.666666666666
2021-03-02,11750.0
2021-03-03,11750.0
2021-03-04,11725.0
2021-03-05,11700.0
2021-03-06,11650.0
2021-03-07,11625.0
2021-03-08,11600.0
2021-03-09,11600.0
2021-03-10,11600.0
2021-03-11,11600.0
2021-03-12,11600.0
2021-03-13,11605.0
2021-03-14,11610.0
2021-03-15,11615.0
2021-03-16,11620.0
2021-03-17,11625.0
2021-03-18,11630.0
2021-03-19,11635.0
2021-03-20,11640.0
2021-03-21,11645.0
2021-03-22,11650.0
2021-03-23,11655.0
2021-03-24,11660.0
2021-03-25,11665.0
2021-03-26,11670.0
2021-03-27,11675.0
2021-03-28,11680.0
2021-03-29,11685.0
2021-03-30,11690.0
2021-03-31,11695.0
2021-04-01,11700.0
2021-04-02,11750.0
2021-04-03,11750.0
2021-04-04,11725.0
2021-04-05,11700.0
2021-04-06,11650.0
2021-04-07,11625.0
2021-04-08,11600.0
2021-04-09,11600.0
2021-04-10,11600.0
2021-04-11,11600.0
2021-04-12,11607.5
2021-04-13,11615.0
2021-04-14,11622.5
2021-04-15,11630.0
2021-04-16,11637.5
2021-04-17,11645.0
2021-04-18,11652.5
2021-04-19,11660.0
2021-04-20,11667.5
2021-04-21,11675.0
2021-04-22,11682.5
2021-04-23,11690.0
2021-04-24,11697.5
2021-04-25,11705.0
2021-04-26,11712.5
2021-04-27,11720.0
2021-04-28,11727.5
2021-04-29,11735.0
2021-04-30,11742.5
2021-05-01,11750.0
2021-05-02,11750.0
2021-05-03,11750.0
2021-05-04,11700.0
2021-05-05,11650.0
2021-05-06,11650.0
2021-05-07,11650.0
2021-05-08,11600.0
2021-05-09,11600.0
2021-05-10,11600.0
2021-05-11,11600.0
2021-05-12,11607.142857142857
2021-05-13,11614.285714285714
2021-05-14,11621.42857142857
2021-05-15,11628.57142857143
2021-05-16,11635.714285714286
2021-05-17,11642.857142857143
2021-05-18,11650.0
2021-05-19,11657.142857142857
2021-05-20,11664.285714285714
2021-05-21,11671.42857142857
2021-05-22,11678.57142857143
2021-05-23,11685.714285714286
2021-05-24,11692.857142857143
2021-05-25,11700.0
2021-05-26,11707.142857142857
2021-05-27,11714.285714285714
2021-05-28,11721.42857142857
2021-05-29,11728.57142857143
2021-05-30,11735.714285714286
2021-05-31,11742.857142857143
2021-06-01,11750.0
2021-06-02,11733.333333333334
2021-06-03,11716.666666666666
2021-06-04,11700.0
2021-06-05,11650.0
2021-06-06,11650.0
2021-06-07,11650.0
2021-06-08,11600.0
2021-06-09,11600.0
2021-06-10,11600.0
2021-06-11,11600.0
2021-06-12,11600.0
2021-06-13,11607.894736842105
2021-06-14,11615.78947368421
2021-06-15,11623.684210526315
2021-06-16,11631.578947368422
2021-06-17,11639.473684210527
2021-06-18,11647.368421052632
2021-06-19,11655.263157894737
2021-06-20,11663.157894736842
2021-06-21,11671.052631578947
2021-06-22,11678.947368421053
2021-06-23,11686.842105263158
2021-06-24,11694.736842105263
2021-06-25,11702.631578947368
2021-06-26,11710.526315789473
2021-06-27,11718.421052631578
2021-06-28,11726.315789473685
2021-06-29,11734.21052631579
2021-06-30,11742.105263157895
2021-07-01,11750.0
2021-07-02,11733.333333333334
2021-07-03,11716.666666666666
2021-07-04,11700.0
2021-07-05,11650.0
2021-07-06,11650.0
2021-07-07,11650.0
2021-07-08,11625.0
2021-07-09,11600.0
2021-07-10,11600.0
2021-07-11,11600.0
2021-07-12,11600.0
2021-07-13,11607.5
2021-07-14,11615.0
2021-07-15,11622.5
2021-07-16,11630.0
2021-07-17,11637.5
2021-07-18,11645.0
2021-07-19,11652.5
2021-07-20,11660.0
2021-07-21,11667.5
2021-07-22,11675.0
2021-07-23,11682.5
2021-07-24,11690.0
2021-07-25,11697.5
2021-07-26,11705.0
2021-07-27,11712.5
2021-07-28,11720.0
2021-07-29,11727.5
2021-07-30,11735.0
2021-07-31,11742.5
2021-08-01,11750.0
2021-08-02,11750.0
2021-08-03,11750.0
2021-08-04,11700.0
2021-08-05,11675.0
2021-08-06,11650.0
2021-08-07,11650.0
2021-08-08,11625.0
2021-08-09,11600.0
2021-08-10,11600.0
2021-08-11,11600.0
2021-08-12,11600.0
2021-08-13,11607.142857142857
2021-08-14,11614.285714285714
2021-08-15,11621.42857142857
2021-08-16,11628.57142857143
2021-08-17,11635.714285714286
2021-08-18,11642.857142857143
2021-08-19,11650.0
2021-08-20,11657.142857142857
2021-08-21,11664.285714285714
2021-08-22,11671.42857142857
2021-08-23,11678.57142857143
2021-08-24,11685.714285714286
2021-08-25,11692.857142857143
2021-08-26,11700.0
2021-08-27,11707.142857142857
2021-08-28,11714.285714285714
2021-08-29,11721.42857142857
2021-08-30,11728.57142857143
2021-08-31,11735.714285714286
2021-09-01,11742.857142857143
2021-09-02,11750.0
2021-09-03,11750.0
2021-09-04,11700.0
2021-09-05,11675.0
2021-09-06,11650.0
2021-09-07,11650.0
2021-09-08,11600.0
2021-09-09,11600.0
2021-09-10,11600.0
2021-09-11,11600.0
2021-09-12,11600.0
2021-09-13,11607.5
2021-09-14,11615.0
2021-09-15,11622.5
2021-09-16,11630.0
2021-09-17,11637.5
2021-09-18,11645.0
2021-09-19,11652.5
2021-09-20,11660.0
2021-09-21,11667.5
2021-09-22,11675.0
2021-09-23,11682.5
2021-09-24,11690.0
2021-09-25,11697.5
2021-09-26,11705.0
2021-09-27,11712.5
2021-09-28,11720.0
2021-09-29,11727.5
2021-09-30,11735.0
2021-10-01,11742.5
2021-10-02,11750.0
2021-10-03,11750.0
2021-10-04,11700.0
2021-10-05,11650.0
2021-10-06,11650.0
2021-10-07,11625.0
2021-10-08,11600.0
2021-10-09,11600.0
2021-10-10,11600.0
2021-10-11,11600.0
2021-10-12,11600.0
2021-10-13,11607.5
2021-10-14,11615.0
2021-10-15,11622.5
2021-10-16,11630.0
2021-10-17,11637.5
2021-10-18,11645.0
2021-10-19,11652.5
2021-10-20,11660.0
2021-10-21,11667.5
2021-10-22,11675.0
2021-10-23,11682.5
2021-10-24,11690.0
2021-10-25,11697.5
2021-10-26,11705.0
2021-10-27,11712.5
2021-10-28,11720.0
2021-10-29,11727.5
2021-10-30,11735.0
2021-10-31,11742.5
2021-11-01,11750.0
2021-11-02,11750.0
2021-11-03,12400.0
2021-11-04,12025.0
2021-11-05,11650.0
2021-11-06,11650.0
2021-11-07,11450.0
2021-11-08,11250.0
2021-11-09,11425.0
2021-11-10,11600.0
2021-11-11,11600.0
2021-11-12,11607.5
2021-11-13,11615.0
2021-11-14,11622.5
2021-11-15,11630.0
2021-11-16,11637.5
2021-11-17,11645.0
2021-11-18,11652.5
2021-11-19,11660.0
2021-11-20,11667.5
2021-11-21,11675.0
2021-11-22,11682.5
2021-11-23,11690.0
2021-11-24,11697.5
2021-11-25,11705.0
2021-11-26,11712.5
2021-11-27,11720.0
2021-11-28,11727.5
2021-11-29,11735.0
2021-11-30,11742.5
2021-12-01,11750.0
2021-12-02,11550.0
2021-12-03,11750.0
2021-12-04,11700.0
2021-12-05,11683.333333333334
2021-12-06,11666.666666666666
2021-12-07,11650.0
2021-12-08,11600.0
2021-12-09,11600.0
2021-12-10,11600.0
2021-12-11,11600.0
2021-12-12,11572.727272727272
2021-12-13,11545.454545454546
2021-12-14,11518.181818181818
2021-12-15,11490.90909090909
2021-12-16,11463.636363636364
2021-12-17,11436.363636363636
2021-12-18,11409.09090909091
2021-12-19,11381.818181818182
2021-12-20,11354.545454545454
2021-12-21,11327.272727272728
2021-12-22,11300.0
2021-12-23,11272.727272727272
2021-12-24,11245.454545454546
2021-12-25,11218.181818181818
2021-12-26,11190.90909090909
2021-12-27,11163.636363636364
2021-12-28,11136.363636363636
2021-12-29,11109.09090909091
2021-12-30,11081.818181818182
2021-12-31,11054.545454545454
2022-01-01,11027.272727272728
2022-01-02,11000.0
2022-01-03,11750.0
2022-01-04,11700.0
2022-01-05,11700.0
2022-01-06,11700.0
2022-01-07,11700.0
2022-01-08,11700.0
2022-01-09,11850.0
2022-01-10,11975.0
2022-01-11,12100.0
2022-01-12,12200.0
2022-01-13,12176.190476190477
2022-01-14,12152.380952380952
2022-01-15,12128.57142857143
2022-01-16,12104.761904761905
2022-01-17,12080.952380952382
2022-01-18,12057.142857142857
2022-01-19,12033.333333333334
2022-01-20,12009.52380952381
2022-01-21,11985.714285714286
2022-01-22,11961.904761904761
2022-01-23,11938.095238095239
2022-01-24,11914.285714285714
2022-01-25,11890.47619047619
2022-01-26,11866.666666666666
2022-01-27,11842.857142857143
2022-01-28,11819.047619047618
2022-01-29,11795.238095238095
2022-01-30,11771.42857142857
2022-01-31,11747.619047619048
2022-02-01,11723.809523809523
2022-02-02,11700.0
2022-02-03,11700.0
2022-02-04,11700.0
2022-02-05,11700.0
2022-02-06,11700.0
2022-02-07,11700.0
2022-02-08,11700.0
2022-02-09,11850.0
2022-02-10,11975.0
2022-02-11,12100.0
2022-02-12,12250.0
2022-02-13,12214.70588235294
2022-02-14,12179.411764705883
2022-02-15,12144.117647058823
2022-02-16,12108.823529411764
2022-02-17,12073.529411764706
2022-02-18,12038.235294117647
2022-02-19,12002.941176470587
2022-02-20,11967.64705882353
2022-02-21,11932.35294117647
2022-02-22,11897.058823529413
2022-02-23,11861.764705882353
2022-02-24,11826.470588235294
2022-02-25,11791.176470588236
2022-02-26,11755.882352941177
2022-02-27,11720.588235294117
2022-02-28,11685.29411764706
2022-03-01,11650.0
2022-03-02,11700.0
2022-03-03,11700.0
2022-03-04,11700.0
2022-03-05,11700.0
2022-03-06,11700.0
2022-03-07,11700.0
2022-03-08,11700.0
2022-03-09,11875.0
2022-03-10,12050.0
2022-03-11,12100.0
2022-03-12,12080.952380952382
2022-03-13,12061.904761904761
2022-03-14,12042.857142857143
2022-03-15,12023.809523809523
2022-03-16,12004.761904761905
2022-03-17,11985.714285714286
2022-03-18,11966.666666666666
2022-03-19,11947.619047619048
2022-03-20,11928.57142857143
2022-03-21,11909.52380952381
2022-03-22,11890.47619047619
2022-03-23,11871.42857142857
2022-03-24,11852.380952380952
2022-03-25,11833.333333333334
2022-03-26,11814.285714285714
2022-03-27,11795.238095238095
2022-03-28,11776.190476190477
2022-03-29,11757.142857142857
2022-03-30,11738.095238095239
2022-03-31,11719.047619047618
2022-04-01,11700.0
2022-04-02,11700.0
2022-04-03,11700.0
2022-04-04,11750.0
2022-04-05,13750.0
2022-04-06,12725.0
2022-04-07,11700.0
2022-04-08,11700.0
2022-04-09,11875.0
2022-04-10,12050.0
2022-04-11,12100.0
2022-04-12,12077.5
2022-04-13,12055.0
2022-04-14,12032.5
2022-04-15,12010.0
2022-04-16,11987.5
2022-04-17,11965.0
2022-04-18,11942.5
2022-04-19,11920.0
2022-04-20,11897.5
2022-04-21,11875.0
2022-04-22,11852.5
2022-04-23,11830.0
2022-04-24,11807.5
2022-04-25,11785.0
2022-04-26,11762.5
2022-04-27,11740.0
2022-04-28,11717.5
2022-04-29,11695.0
2022-04-30,11672.5
2022-05-01,11650.0
2022-05-02,11666.666666666666
2022-05-03,11683.333333333334
2022-05-04,11700.0
2022-05-05,12350.0
2022-05-06,12025.0
2022-05-07,11700.0
2022-05-08,11700.0
2022-05-09,11850.0
2022-05-10,12050.0
2022-05-11,12175.0
2022-05-12,12300.0
2022-05-13,12267.5
2022-05-14,12235.0
2022-05-15,12202.5
2022-05-16,12170.0
2022-05-17,12137.5
2022-05-18,12105.0
2022-05-19,12072.5
2022-05-20,12040.0
2022-05-21,12007.5
2022-05-22,11975.0
2022-05-23,11942.5
2022-05-24,11910.0
2022-05-25,11877.5
2022-05-26,11845.0
2022-05-27,11812.5
2022-05-28,11780.0
2022-05-29,11747.5
2022-05-30,11715.0
2022-05-31,11682.5
2022-06-01,11650.0
2022-06-02,11666.666666666666
2022-06-03,11683.333333333334
2022-06-04,11700.0
2022-06-05,12350.0
2022-06-06,11700.0
2022-06-07,11700.0
2022-06-08,11775.0
2022-06-09,11850.0
2022-06-10,12050.0
2022-06-11,12175.0
2022-06-12,12300.0
2022-06-13,12268.421052631578
2022-06-14,12236.842105263158
2022-06-15,12205.263157894737
2022-06-16,12173.684210526315
2022-06-17,12142.105263157895
2022-06-18,12110.526315789473
2022-06-19,12078.947368421053
2022-06-20,12047.368421052632
2022-06-21,12015.78947368421
2022-06-22,11984.21052631579
2022-06-23,11952.631578947368
2022-06-24,11921.052631578947
2022-06-25,11889.473684210527
2022-06-26,11857.894736842105
2022-06-27,11826.315789473683
2022-06-28,11794.736842105263
2022-06-29,11763.157894736842
2022-06-30,11731.578947368422
2022-07-01,11700.0
2022-07-02,11750.0
2022-07-03,11700.0
2022-07-04,11700.0
2022-07-05,11675.0
2022-07-06,11650.0
2022-07-07,11700.0
2022-07-08,11775.0
2022-07-09,11850.0
2022-07-10,12050.0
2022-07-11,12100.0
2022-07-12,12350.0
2022-07-13,12321.42857142857
2022-07-14,12292.857142857143
2022-07-15,12264.285714285714
2022-07-16,12235.714285714286
2022-07-17,12207.142857142857
2022-07-18,12178.57142857143
2022-07-19,12150.0
2022-07-20,12121.42857142857
2022-07-21,12092.857142857143
2022-07-22,12064.285714285714
2022-07-23,12035.714285714286
2022-07-24,12007.142857142857
2022-07-25,11978.57142857143
2022-07-26,11950.0
2022-07-27,11921.42857142857
2022-07-28,11892.857142857143
2022-07-29,11864.285714285714
2022-07-30,11835.714285714286
2022-07-31,11807.142857142857
2022-08-01,11778.57142857143
2022-08-02,11750.0
2022-08-03,11700.0
2022-08-04,11700.0
2022-08-05,11700.0
2022-08-06,11700.0
2022-08-07,11700.0
2022-08-08,11750.0
2022-08-09,11850.0
2022-08-10,11975.0
2022-08-11,12100.0
2022-08-12,12350.0
2022-08-13,12321.42857142857
2022-08-14,12292.857142857143
2022-08-15,12264.285714285714
2022-08-16,12235.714285714286
2022-08-17,12207.142857142857
2022-08-18,12178.57142857143
2022-08-19,12150.0
2022-08-20,12121.42857142857
2022-08-21,12092.857142857143
2022-08-22,12064.285714285714
2022-08-23,12035.714285714286
2022-08-24,12007.142857142857
2022-08-25,11978.57142857143
2022-08-26,11950.0
2022-08-27,11921.42857142857
2022-08-28,11892.857142857143
2022-08-29,11864.285714285714
2022-08-30,11835.714285714286
2022-08-31,11807.142857142857
2022-09-01,11778.57142857143
2022-09-02,11750.0
2022-09-03,11700.0
2022-09-04,11700.0
2022-09-05,11700.0
2022-09-06,11650.0
2022-09-07,11675.0
2022-09-08,11700.0
2022-09-09,11900.0
2022-09-10,12000.0
2022-09-11,12100.0
2022-09-12,12350.0
2022-09-13,12313.157894736842
2022-09-14,12276.315789473685
2022-09-15,12239.473684210527
2022-09-16,12202.631578947368
2022-09-17,12165.78947368421
2022-09-18,12128.947368421053
2022-09-19,12092.105263157895
2022-09-20,12055.263157894737
2022-09-21,12018.421052631578
2022-09-22,11981.578947368422
2022-09-23,11944.736842105263
2022-09-24,11907.894736842105
2022-09-25,11871.052631578947
2022-09-26,11834.21052631579
2022-09-27,11797.368421052632
2022-09-28,11760.526315789473
2022-09-29,11723.684210526317
2022-09-30,11686.842105263158
2022-10-01,11650.0
2022-10-02,11700.0
2022-10-03,11700.0
2022-10-04,11700.0
2022-10-05,11700.0
2022-10-06,11700.0
2022-10-07,11725.0
2022-10-08,11750.0
2022-10-09,11900.0
2022-10-10,12050.0
2022-10-11,12100.0
2022-10-12,12080.952380952382
2022-10-13,12061.904761904761
2022-10-14,12042.857142857143
2022-10-15,12023.809523809523
2022-10-16,12004.761904761905
2022-10-17,11985.714285714286
2022-10-18,11966.666666666666
2022-10-19,11947.619047619048
2022-10-20,11928.57142857143
2022-10-21,11909.52380952381
2022-10-22,11890.47619047619
2022-10-23,11871.42857142857
2022-10-24,11852.380952380952
2022-10-25,11833.333333333334
2022-10-26,11814.285714285714
2022-10-27,11795.238095238095
2022-10-28,11776.190476190477
2022-10-29,11757.142857142857
2022-10-30,11738.095238095239
2022-10-31,11719.047619047618
2022-11-01,11700.0
2022-11-02,11700.0
2022-11-03,11700.0
2022-11-04,11700.0
2022-11-05,11700.0
2022-11-06,11700.0
2022-11-07,11700.0
2022-11-08,11750.0
2022-11-09,11900.0
2022-11-10,12050.0
2022-11-11,12100.0
2022-11-12,12080.0
2022-11-13,12060.0
