date,harga_beras_kateng
2019-11-20,13310.0
2019-11-21,13305.0
2019-11-22,13300.0
2019-11-23,13295.0
2019-11-24,13290.0
2019-11-25,13285.0
2019-11-26,13280.0
2019-11-27,13275.0
2019-11-28,13270.0
2019-11-29,13265.0
2019-11-30,13260.0
2019-12-01,13255.0
2019-12-02,13250.0
2019-12-03,13200.0
2019-12-04,13200.0
2019-12-05,13525.0
2019-12-06,13850.0
2019-12-07,13800.0
2019-12-08,13400.0
2019-12-09,13350.0
2019-12-10,13325.0
2019-12-11,13300.0
2019-12-12,13350.0
2019-12-13,13376.08695652174
2019-12-14,13402.173913043478
2019-12-15,13428.260869565218
2019-12-16,13454.347826086956
2019-12-17,13480.434782608696
2019-12-18,13506.521739130434
2019-12-19,13532.608695652174
2019-12-20,13558.695652173914
2019-12-21,13584.782608695652
2019-12-22,13610.869565217392
2019-12-23,13636.95652173913
2019-12-24,13663.04347826087
2019-12-25,13689.130434782608
2019-12-26,13715.217391304348
2019-12-27,13741.304347826086
2019-12-28,13767.391304347826
2019-12-29,13793.478260869566
2019-12-30,13819.565217391304
2019-12-31,13845.652173913044
2020-01-01,13871.739130434782
2020-01-02,13897.826086956522
2020-01-03,13923.91304347826
2020-01-04,13950.0
2020-01-05,14050.0
2020-01-06,14150.0
2020-01-07,14250.0
2020-01-08,14225.0
2020-01-09,14200.0
2020-01-10,14050.0
2020-01-11,14100.0
2020-01-12,14150.0
2020-01-13,14110.0
2020-01-14,14070.0
2020-01-15,14030.0
2020-01-16,13990.0
2020-01-17,13950.0
2020-01-18,13910.0
2020-01-19,13870.0
2020-01-20,13830.0
2020-01-21,13790.0
2020-01-22,13750.0
2020-01-23,13710.0
2020-01-24,13670.0
2020-01-25,13630.0
2020-01-26,13590.0
2020-01-27,13550.0
2020-01-28,13510.0
2020-01-29,13470.0
2020-01-30,13430.0
2020-01-31,13390.0
2020-02-01,13350.0
2020-02-02,13550.0
2020-02-03,13750.0
2020-02-04,13950.0
2020-02-05,14125.0
2020-02-06,14300.0
2020-02-07,14250.0
2020-02-08,14225.0
2020-02-09,14200.0
2020-02-10,14050.0
2020-02-11,14100.0
2020-02-12,14150.0
2020-02-13,14105.555555555555
2020-02-14,14061.111111111111
2020-02-15,14016.666666666666
2020-02-16,13972.222222222223
2020-02-17,13927.777777777777
2020-02-18,13883.333333333334
2020-02-19,13838.888888888889
2020-02-20,13794.444444444445
2020-02-21,13750.0
2020-02-22,13705.555555555555
2020-02-23,13661.111111111111
2020-02-24,13616.666666666666
2020-02-25,13572.222222222223
2020-02-26,13527.777777777777
2020-02-27,13483.333333333334
2020-02-28,13438.888888888889
2020-02-29,13394.444444444445
2020-03-01,13350.0
2020-03-02,13650.0
2020-03-03,13700.0
2020-03-04,13950.0
2020-03-05,14125.0
2020-03-06,14300.0
2020-03-07,14250.0
2020-03-08,14250.0
2020-03-09,14200.0
2020-03-10,14150.0
2020-03-11,14100.0
2020-03-12,14150.0
2020-03-13,14126.190476190477
2020-03-14,14102.380952380952
2020-03-15,14078.57142857143
2020-03-16,14054.761904761905
2020-03-17,14030.952380952382
2020-03-18,14007.142857142857
2020-03-19,13983.333333333334
2020-03-20,13959.52380952381
2020-03-21,13935.714285714286
2020-03-22,13911.904761904761
2020-03-23,13888.095238095239
2020-03-24,13864.285714285714
2020-03-25,13840.47619047619
2020-03-26,13816.666666666666
2020-03-27,13792.857142857143
2020-03-28,13769.047619047618
2020-03-29,13745.238095238095
2020-03-30,13721.42857142857
2020-03-31,13697.619047619048
2020-04-01,13673.809523809523
2020-04-02,13650.0
2020-04-03,13700.0
2020-04-04,14000.0
2020-04-05,14300.0
2020-04-06,14300.0
2020-04-07,14275.0
2020-04-08,14250.0
2020-04-09,14200.0
2020-04-10,14175.0
2020-04-11,14150.0
2020-04-12,14150.0
2020-04-13,14122.5
2020-04-14,14095.0
2020-04-15,14067.5
2020-04-16,14040.0
2020-04-17,14012.5
2020-04-18,13985.0
2020-04-19,13957.5
2020-04-20,13930.0
2020-04-21,13902.5
2020-04-22,13875.0
2020-04-23,13847.5
2020-04-24,13820.0
2020-04-25,13792.5
2020-04-26,13765.0
2020-04-27,13737.5
2020-04-28,13710.0
2020-04-29,13682.5
2020-04-30,13655.0
2020-05-01,13627.5
2020-05-02,13600.0
2020-05-03,13700.0
2020-05-04,14000.0
2020-05-05,14300.0
2020-05-06,14300.0
2020-05-07,14275.0
2020-05-08,14250.0
2020-05-09,14150.0
2020-05-10,14050.0
2020-05-11,14100.0
2020-05-12,14064.285714285714
2020-05-13,14028.57142857143
2020-05-14,13992.857142857143
2020-05-15,13957.142857142857
2020-05-16,13921.42857142857
2020-05-17,13885.714285714286
2020-05-18,13850.0
2020-05-19,13814.285714285714
2020-05-20,13778.57142857143
2020-05-21,13742.857142857143
2020-05-22,13707.142857142857
2020-05-23,13671.42857142857
2020-05-24,13635.714285714286
2020-05-25,13600.0
2020-05-26,13564.285714285714
2020-05-27,13528.57142857143
2020-05-28,13492.857142857143
2020-05-29,13457.142857142857
2020-05-30,13421.42857142857
2020-05-31,13385.714285714286
2020-06-01,13350.0
2020-06-02,13600.0
2020-06-03,13700.0
2020-06-04,13950.0
2020-06-05,14300.0
2020-06-06,14275.0
2020-06-07,14250.0
2020-06-08,14250.0
2020-06-09,14150.0
2020-06-10,14050.0
2020-06-11,14100.0
2020-06-12,14065.0
2020-06-13,14030.0
2020-06-14,13995.0
2020-06-15,13960.0
2020-06-16,13925.0
2020-06-17,13890.0
2020-06-18,13855.0
2020-06-19,13820.0
2020-06-20,13785.0
2020-06-21,13750.0
2020-06-22,13715.0
2020-06-23,13680.0
2020-06-24,13645.0
2020-06-25,13610.0
2020-06-26,13575.0
2020-06-27,13540.0
2020-06-28,13505.0
2020-06-29,13470.0
2020-06-30,13435.0
2020-07-01,13400.0
2020-07-02,13600.0
2020-07-03,13775.0
2020-07-04,13950.0
2020-07-05,14050.0
2020-07-06,14150.0
2020-07-07,14250.0
2020-07-08,14250.0
2020-07-09,14200.0
2020-07-10,14050.0
2020-07-11,14075.0
2020-07-12,14100.0
2020-07-13,14065.0
2020-07-14,14030.0
2020-07-15,13995.0
2020-07-16,13960.0
2020-07-17,13925.0
2020-07-18,13890.0
2020-07-19,13855.0
2020-07-20,13820.0
2020-07-21,13785.0
2020-07-22,13750.0
2020-07-23,13715.0
2020-07-24,13680.0
2020-07-25,13645.0
2020-07-26,13610.0
2020-07-27,13575.0
2020-07-28,13540.0
2020-07-29,13505.0
2020-07-30,13470.0
2020-07-31,13435.0
2020-08-01,13400.0
2020-08-02,13583.333333333334
2020-08-03,13766.666666666666
2020-08-04,13950.0
2020-08-05,14300.0
2020-08-06,14450.0
2020-08-07,14250.0
2020-08-08,14225.0
2020-08-09,14200.0
2020-08-10,14050.0
2020-08-11,14075.0
2020-08-12,14100.0
2020-08-13,14065.0
2020-08-14,14030.0
2020-08-15,13995.0
2020-08-16,13960.0
2020-08-17,13925.0
2020-08-18,13890.0
2020-08-19,13855.0
2020-08-20,13820.0
2020-08-21,13785.0
2020-08-22,13750.0
2020-08-23,13715.0
2020-08-24,13680.0
2020-08-25,13645.0
2020-08-26,13610.0
2020-08-27,13575.0
2020-08-28,13540.0
2020-08-29,13505.0
2020-08-30,13470.0
2020-08-31,13435.0
2020-09-01,13400.0
2020-09-02,13550.0
2020-09-03,13700.0
2020-09-04,13950.0
2020-09-05,14125.0
2020-09-06,14300.0
2020-09-07,14250.0
2020-09-08,14200.0
2020-09-09,14150.0
2020-09-10,14050.0
2020-09-11,14100.0
2020-09-12,14065.0
2020-09-13,14030.0
2020-09-14,13995.0
2020-09-15,13960.0
2020-09-16,13925.0
2020-09-17,13890.0
2020-09-18,13855.0
2020-09-19,13820.0
2020-09-20,13785.0
2020-09-21,13750.0
2020-09-22,13715.0
2020-09-23,13680.0
2020-09-24,13645.0
2020-09-25,13610.0
2020-09-26,13575.0
2020-09-27,13540.0
2020-09-28,13505.0
2020-09-29,13470.0
2020-09-30,13435.0
2020-10-01,13400.0
2020-10-02,13600.0
2020-10-03,13700.0
2020-10-04,13900.0
2020-10-05,14100.0
2020-10-06,14300.0
2020-10-07,14250.0
2020-10-08,14250.0
2020-10-09,14150.0
2020-10-10,14125.0
2020-10-11,14100.0
2020-10-12,14100.0
2020-10-13,14085.714285714286
2020-10-14,14071.42857142857
2020-10-15,14057.142857142857
2020-10-16,14042.857142857143
2020-10-17,14028.57142857143
2020-10-18,14014.285714285714
2020-10-19,14000.0
2020-10-20,13985.714285714286
2020-10-21,13971.42857142857
2020-10-22,13957.142857142857
2020-10-23,13942.857142857143
2020-10-24,13928.57142857143
2020-10-25,13914.285714285714
2020-10-26,13900.0
2020-10-27,13885.714285714286
2020-10-28,13871.42857142857
2020-10-29,13857.142857142857
2020-10-30,13842.857142857143
2020-10-31,13828.57142857143
2020-11-01,13814.285714285714
2020-11-02,13800.0
2020-11-03,13700.0
2020-11-04,14000.0
2020-11-05,14300.0
2020-11-06,14300.0
2020-11-07,14275.0
2020-11-08,14250.0
2020-11-09,14100.0
2020-11-10,14100.0
2020-11-11,14100.0
2020-11-12,14100.0
2020-11-13,14082.5
2020-11-14,14065.0
2020-11-15,14047.5
2020-11-16,14030.0
2020-11-17,14012.5
2020-11-18,13995.0
2020-11-19,13977.5
2020-11-20,13960.0
2020-11-21,13942.5
2020-11-22,13925.0
2020-11-23,13907.5
2020-11-24,13890.0
2020-11-25,13872.5
2020-11-26,13855.0
2020-11-27,13837.5
2020-11-28,13820.0
2020-11-29,13802.5
2020-11-30,13785.0
2020-12-01,13767.5
2020-12-02,13750.0
2020-12-03,13700.0
2020-12-04,14000.0
2020-12-05,14300.0
2020-12-06,14300.0
2020-12-07,14275.0
2020-12-08,14250.0
2020-12-09,14150.0
2020-12-10,14050.0
2020-12-11,14100.0
2020-12-12,14102.272727272728
2020-12-13,14104.545454545454
2020-12-14,14106.818181818182
2020-12-15,14109.09090909091
2020-12-16,14111.363636363636
2020-12-17,14113.636363636364
2020-12-18,14115.90909090909
2020-12-19,14118.181818181818
2020-12-20,14120.454545454546
2020-12-21,14122.727272727272
2020-12-22,14125.0
2020-12-23,14127.272727272728
2020-12-24,14129.545454545454
2020-12-25,14131.818181818182
2020-12-26,14134.09090909091
2020-12-27,14136.363636363636
2020-12-28,14138.636363636364
2020-12-29,14140.90909090909
2020-12-30,14143.181818181818
2020-12-31,14145.454545454546
2021-01-01,14147.727272727272
2021-01-02,14150.0
2021-01-03,14150.0
2021-01-04,14100.0
2021-01-05,14116.666666666666
2021-01-06,14133.333333333334
2021-01-07,14150.0
2021-01-08,14100.0
2021-01-09,14050.0
2021-01-10,13900.0
2021-01-11,13900.0
2021-01-12,13900.0
2021-01-13,13911.904761904761
2021-01-14,13923.809523809523
2021-01-15,13935.714285714286
2021-01-16,13947.619047619048
2021-01-17,13959.52380952381
2021-01-18,13971.42857142857
2021-01-19,13983.333333333334
2021-01-20,13995.238095238095
2021-01-21,14007.142857142857
2021-01-22,14019.047619047618
2021-01-23,14030.952380952382
2021-01-24,14042.857142857143
2021-01-25,14054.761904761905
2021-01-26,14066.666666666666
2021-01-27,14078.57142857143
2021-01-28,14090.47619047619
2021-01-29,14102.380952380952
2021-01-30,14114.285714285714
2021-01-31,14126.190476190477
2021-02-01,14138.095238095239
2021-02-02,14150.0
2021-02-03,14150.0
2021-02-04,14183.333333333334
2021-02-05,14216.666666666666
2021-02-06,14250.0
2021-02-07,14150.0
2021-02-08,14050.0
2021-02-09,14050.0
2021-02-10,13900.0
2021-02-11,13750.0
2021-02-12,13900.0
2021-02-13,13913.888888888889
2021-02-14,13927.777777777777
2021-02-15,13941.666666666666
2021-02-16,13955.555555555555
2021-02-17,13969.444444444445
2021-02-18,13983.333333333334
2021-02-19,13997.222222222223
2021-02-20,14011.111111111111
2021-02-21,14025.0
2021-02-22,14038.888888888889
2021-02-23,14052.777777777777
2021-02-24,14066.666666666666
2021-02-25,14080.555555555555
2021-02-26,14094.444444444445
2021-02-27,14108.333333333334
2021-02-28,14122.222222222223
2021-03-01,14136.111111111111
2021-03-02,14150.0
2021-03-03,14150.0
2021-03-04,14175.0
2021-03-05,14200.0
2021-03-06,14250.0
2021-03-07,14175.0
2021-03-08,14100.0
2021-03-09,14050.0
2021-03-10,13975.0
2021-03-11,13900.0
2021-03-12,13900.0
2021-03-13,13912.5
2021-03-14,13925.0
2021-03-15,13937.5
2021-03-16,13950.0
2021-03-17,13962.5
2021-03-18,13975.0
2021-03-19,13987.5
2021-03-20,14000.0
2021-03-21,14012.5
2021-03-22,14025.0
2021-03-23,14037.5
2021-03-24,14050.0
2021-03-25,14062.5
2021-03-26,14075.0
2021-03-27,14087.5
2021-03-28,14100.0
2021-03-29,14112.5
2021-03-30,14125.0
2021-03-31,14137.5
2021-04-01,14150.0
2021-04-02,14150.0
2021-04-03,14150.0
2021-04-04,14175.0
2021-04-05,14200.0
2021-04-06,14200.0
2021-04-07,14150.0
2021-04-08,14100.0
2021-04-09,14000.0
2021-04-10,13900.0
2021-04-11,13900.0
2021-04-12,13912.5
2021-04-13,13925.0
2021-04-14,13937.5
2021-04-15,13950.0
2021-04-16,13962.5
2021-04-17,13975.0
2021-04-18,13987.5
2021-04-19,14000.0
2021-04-20,14012.5
2021-04-21,14025.0
2021-04-22,14037.5
2021-04-23,14050.0
2021-04-24,14062.5
2021-04-25,14075.0
2021-04-26,14087.5
2021-04-27,14100.0
2021-04-28,14112.5
2021-04-29,14125.0
2021-04-30,14137.5
2021-05-01,14150.0
2021-05-02,14200.0
2021-05-03,14150.0
2021-05-04,14200.0
2021-05-05,14200.0
2021-05-06,14175.0
2021-05-07,14150.0
2021-05-08,14100.0
2021-05-09,14000.0
2021-05-10,13900.0
2021-05-11,13900.0
2021-05-12,13911.904761904761
2021-05-13,13923.809523809523
2021-05-14,13935.714285714286
2021-05-15,13947.619047619048
2021-05-16,13959.52380952381
2021-05-17,13971.42857142857
2021-05-18,13983.333333333334
2021-05-19,13995.238095238095
2021-05-20,14007.142857142857
2021-05-21,14019.047619047618
2021-05-22,14030.952380952382
2021-05-23,14042.857142857143
2021-05-24,14054.761904761905
2021-05-25,14066.666666666666
2021-05-26,14078.57142857143
2021-05-27,14090.47619047619
2021-05-28,14102.380952380952
2021-05-29,14114.285714285714
2021-05-30,14126.190476190477
2021-05-31,14138.095238095239
2021-06-01,14150.0
2021-06-02,14166.666666666666
2021-06-03,14183.333333333334
2021-06-04,14200.0
2021-06-05,14200.0
2021-06-06,14175.0
2021-06-07,14150.0
2021-06-08,14100.0
2021-06-09,14000.0
2021-06-10,13900.0
2021-06-11,13900.0
2021-06-12,13900.0
2021-06-13,13913.157894736842
2021-06-14,13926.315789473685
2021-06-15,13939.473684210527
2021-06-16,13952.631578947368
2021-06-17,13965.78947368421
2021-06-18,13978.947368421053
2021-06-19,13992.105263157895
2021-06-20,14005.263157894737
2021-06-21,14018.421052631578
2021-06-22,14031.578947368422
2021-06-23,14044.736842105263
2021-06-24,14057.894736842105
2021-06-25,14071.052631578947
2021-06-26,14084.21052631579
2021-06-27,14097.368421052632
2021-06-28,14110.526315789473
2021-06-29,14123.684210526315
2021-06-30,14136.842105263158
2021-07-01,14150.0
2021-07-02,14166.666666666666
2021-07-03,14183.333333333334
2021-07-04,14200.0
2021-07-05,14200.0
2021-07-06,14200.0
2021-07-07,14150.0
2021-07-08,14075.0
2021-07-09,14000.0
2021-07-10,13900.0
2021-07-11,13900.0
2021-07-12,13900.0
2021-07-13,13912.5
2021-07-14,13925.0
2021-07-15,13937.5
2021-07-16,13950.0
2021-07-17,13962.5
2021-07-18,13975.0
2021-07-19,13987.5
2021-07-20,14000.0
2021-07-21,14012.5
2021-07-22,14025.0
2021-07-23,14037.5
2021-07-24,14050.0
2021-07-25,14062.5
2021-07-26,14075.0
2021-07-27,14087.5
2021-07-28,14100.0
2021-07-29,14112.5
2021-07-30,14125.0
2021-07-31,14137.5
2021-08-01,14150.0
2021-08-02,14050.0
2021-08-03,14150.0
2021-08-04,14200.0
2021-08-05,14200.0
2021-08-06,14200.0
2021-08-07,14150.0
2021-08-08,14075.0
2021-08-09,14000.0
2021-08-10,13900.0
2021-08-11,13900.0
2021-08-12,13900.0
2021-08-13,13911.904761904761
2021-08-14,13923.809523809523
2021-08-15,13935.714285714286
2021-08-16,13947.619047619048
2021-08-17,13959.52380952381
2021-08-18,13971.42857142857
2021-08-19,13983.333333333334
2021-08-20,13995.238095238095
2021-08-21,14007.142857142857
2021-08-22,14019.047619047618
2021-08-23,14030.952380952382
2021-08-24,14042.857142857143
2021-08-25,14054.761904761905
2021-08-26,14066.666666666666
2021-08-27,14078.57142857143
2021-08-28,14090.47619047619
2021-08-29,14102.380952380952
2021-08-30,14114.285714285714
2021-08-31,14126.190476190477
2021-09-01,14138.095238095239
2021-09-02,14150.0
2021-09-03,14150.0
2021-09-04,14200.0
2021-09-05,14175.0
2021-09-06,14150.0
2021-09-07,14150.0
2021-09-08,14100.0
2021-09-09,14000.0
2021-09-10,13950.0
2021-09-11,13900.0
2021-09-12,13900.0
2021-09-13,13912.5
2021-09-14,13925.0
2021-09-15,13937.5
2021-09-16,13950.0
2021-09-17,13962.5
2021-09-18,13975.0
2021-09-19,13987.5
2021-09-20,14000.0
2021-09-21,14012.5
2021-09-22,14025.0
2021-09-23,14037.5
2021-09-24,14050.0
2021-09-25,14062.5
2021-09-26,14075.0
2021-09-27,14087.5
2021-09-28,14100.0
2021-09-29,14112.5
2021-09-30,14125.0
2021-10-01,14137.5
2021-10-02,14150.0
2021-10-03,14150.0
2021-10-04,14175.0
2021-10-05,14200.0
2021-10-06,14150.0
2021-10-07,14125.0
2021-10-08,14100.0
2021-10-09,14000.0
2021-10-10,13950.0
2021-10-11,13900.0
2021-10-12,13900.0
2021-10-13,13912.5
2021-10-14,13925.0
2021-10-15,13937.5
2021-10-16,13950.0
2021-10-17,13962.5
2021-10-18,13975.0
2021-10-19,13987.5
2021-10-20,14000.0
2021-10-21,14012.5
2021-10-22,14025.0
2021-10-23,14037.5
2021-10-24,14050.0
2021-10-25,14062.5
2021-10-26,14075.0
2021-10-27,14087.5
2021-10-28,14100.0
2021-10-29,14112.5
2021-10-30,14125.0
2021-10-31,14137.5
2021-11-01,14150.0
2021-11-02,14150.0
2021-11-03,14166.666666666666
2021-11-04,14183.333333333334
2021-11-05,14200.0
2021-11-06,14150.0
2021-11-07,14087.5
2021-11-08,14025.0
2021-11-09,13962.5
2021-11-10,13900.0
2021-11-11,13900.0
2021-11-12,13912.5
2021-11-13,13925.0
2021-11-14,13937.5
2021-11-15,13950.0
2021-11-16,13962.5
2021-11-17,13975.0
2021-11-18,13987.5
2021-11-19,14000.0
2021-11-20,14012.5
2021-11-21,14025.0
2021-11-22,14037.5
2021-11-23,14050.0
2021-11-24,14062.5
2021-11-25,14075.0
2021-11-26,14087.5
2021-11-27,14100.0
2021-11-28,14112.5
2021-11-29,14125.0
2021-11-30,14137.5
2021-12-01,14150.0
2021-12-02,14150.0
2021-12-03,14150.0
2021-12-04,14150.0
2021-12-05,14150.0
2021-12-06,14150.0
2021-12-07,14150.0
2021-12-08,14100.0
2021-12-09,14000.0
2021-12-10,13900.0
2021-12-11,13900.0
2021-12-12,13910.869565217392
2021-12-13,13921.739130434782
2021-12-14,13932.608695652174
2021-12-15,13943.478260869566
2021-12-16,13954.347826086956
2021-12-17,13965.217391304348
2021-12-18,13976.08695652174
2021-12-19,13986.95652173913
2021-12-20,13997.826086956522
2021-12-21,14008.695652173914
2021-12-22,14019.565217391304
2021-12-23,14030.434782608696
2021-12-24,14041.304347826086
2021-12-25,14052.173913043478
2021-12-26,14063.04347826087
2021-12-27,14073.91304347826
2021-12-28,14084.782608695652
2021-12-29,14095.652173913044
2021-12-30,14106.521739130434
2021-12-31,14117.391304347826
2022-01-01,14128.260869565218
2022-01-02,14139.130434782608
2022-01-03,14150.0
2022-01-04,14100.0
2022-01-05,14066.666666666666
2022-01-06,14033.333333333334
2022-01-07,14000.0
2022-01-08,14300.0
2022-01-09,14800.0
2022-01-10,14925.0
2022-01-11,15050.0
2022-01-12,15900.0
2022-01-13,15814.285714285714
2022-01-14,15728.57142857143
2022-01-15,15642.857142857143
2022-01-16,15557.142857142857
2022-01-17,15471.42857142857
2022-01-18,15385.714285714286
2022-01-19,15300.0
2022-01-20,15214.285714285714
2022-01-21,15128.57142857143
2022-01-22,15042.857142857143
2022-01-23,14957.142857142857
2022-01-24,14871.42857142857
2022-01-25,14785.714285714286
2022-01-26,14700.0
2022-01-27,14614.285714285714
2022-01-28,14528.571428571428
2022-01-29,14442.857142857143
2022-01-30,14357.142857142857
2022-01-31,14271.42857142857
2022-02-01,14185.714285714286
2022-02-02,14100.0
2022-02-03,14150.0
2022-02-04,14100.0
2022-02-05,14050.0
2022-02-06,14000.0
2022-02-07,14150.0
2022-02-08,14300.0
2022-02-09,14900.0
2022-02-10,15000.0
2022-02-11,15100.0
2022-02-12,15900.0
2022-02-13,15779.411764705883
2022-02-14,15658.823529411764
2022-02-15,15538.235294117647
2022-02-16,15417.64705882353
2022-02-17,15297.058823529413
2022-02-18,15176.470588235294
2022-02-19,15055.882352941177
2022-02-20,14935.29411764706
2022-02-21,14814.70588235294
2022-02-22,14694.117647058823
2022-02-23,14573.529411764706
2022-02-24,14452.941176470587
2022-02-25,14332.35294117647
2022-02-26,14211.764705882353
2022-02-27,14091.176470588236
2022-02-28,13970.588235294117
2022-03-01,13850.0
2022-03-02,14100.0
2022-03-03,14075.0
2022-03-04,14050.0
2022-03-05,14025.0
2022-03-06,14000.0
2022-03-07,14150.0
2022-03-08,14300.0
2022-03-09,14625.0
2022-03-10,14950.0
2022-03-11,15100.0
2022-03-12,15040.47619047619
2022-03-13,14980.952380952382
2022-03-14,14921.42857142857
2022-03-15,14861.904761904761
2022-03-16,14802.380952380952
2022-03-17,14742.857142857143
2022-03-18,14683.333333333334
2022-03-19,14623.809523809523
2022-03-20,14564.285714285714
2022-03-21,14504.761904761905
2022-03-22,14445.238095238095
2022-03-23,14385.714285714286
2022-03-24,14326.190476190477
2022-03-25,14266.666666666666
2022-03-26,14207.142857142857
2022-03-27,14147.619047619048
2022-03-28,14088.095238095239
2022-03-29,14028.571428571428
2022-03-30,13969.047619047618
2022-03-31,13909.52380952381
2022-04-01,13850.0
2022-04-02,14100.0
2022-04-03,14150.0
2022-04-04,14100.0
2022-04-05,14066.666666666666
2022-04-06,14033.333333333334
2022-04-07,14000.0
2022-04-08,14350.0
2022-04-09,14650.0
2022-04-10,14950.0
2022-04-11,15100.0
2022-04-12,15037.5
2022-04-13,14975.0
2022-04-14,14912.5
2022-04-15,14850.0
2022-04-16,14787.5
2022-04-17,14725.0
2022-04-18,14662.5
2022-04-19,14600.0
2022-04-20,14537.5
2022-04-21,14475.0
2022-04-22,14412.5
2022-04-23,14350.0
2022-04-24,14287.5
2022-04-25,14225.0
2022-04-26,14162.5
2022-04-27,14100.0
2022-04-28,14037.5
2022-04-29,13975.0
2022-04-30,13912.5
2022-05-01,13850.0
2022-05-02,13933.333333333334
2022-05-03,14016.666666666666
2022-05-04,14100.0
2022-05-05,14066.666666666666
2022-05-06,14033.333333333334
2022-05-07,14000.0
2022-05-08,14350.0
2022-05-09,14900.0
2022-05-10,14950.0
2022-05-11,15425.0
2022-05-12,15900.0
2022-05-13,15797.5
2022-05-14,15695.0
2022-05-15,15592.5
2022-05-16,15490.0
2022-05-17,15387.5
2022-05-18,15285.0
2022-05-19,15182.5
2022-05-20,15080.0
2022-05-21,14977.5
2022-05-22,14875.0
2022-05-23,14772.5
2022-05-24,14670.0
2022-05-25,14567.5
2022-05-26,14465.0
2022-05-27,14362.5
2022-05-28,14260.0
2022-05-29,14157.5
2022-05-30,14055.0
2022-05-31,13952.5
2022-06-01,13850.0
2022-06-02,13916.666666666666
2022-06-03,13983.333333333334
2022-06-04,14050.0
2022-06-05,14025.0
2022-06-06,14000.0
2022-06-07,14000.0
2022-06-08,14450.0
2022-06-09,14900.0
2022-06-10,14950.0
2022-06-11,15450.0
2022-06-12,15950.0
2022-06-13,15839.473684210527
2022-06-14,15728.947368421053
2022-06-15,15618.421052631578
2022-06-16,15507.894736842105
2022-06-17,15397.368421052632
2022-06-18,15286.842105263158
2022-06-19,15176.315789473683
2022-06-20,15065.78947368421
2022-06-21,14955.263157894737
2022-06-22,14844.736842105263
2022-06-23,14734.21052631579
2022-06-24,14623.684210526317
2022-06-25,14513.157894736842
2022-06-26,14402.631578947368
2022-06-27,14292.105263157895
2022-06-28,14181.578947368422
2022-06-29,14071.052631578947
2022-06-30,13960.526315789473
2022-07-01,13850.0
2022-07-02,14100.0
2022-07-03,14150.0
2022-07-04,14050.0
2022-07-05,14025.0
2022-07-06,14000.0
2022-07-07,14000.0
2022-07-08,14450.0
2022-07-09,14900.0
2022-07-10,14950.0
2022-07-11,15100.0
2022-07-12,15950.0
2022-07-13,15864.285714285714
2022-07-14,15778.57142857143
2022-07-15,15692.857142857143
2022-07-16,15607.142857142857
2022-07-17,15521.42857142857
2022-07-18,15435.714285714286
2022-07-19,15350.0
2022-07-20,15264.285714285714
2022-07-21,15178.57142857143
2022-07-22,15092.857142857143
2022-07-23,15007.142857142857
2022-07-24,14921.42857142857
2022-07-25,14835.714285714286
2022-07-26,14750.0
2022-07-27,14664.285714285714
2022-07-28,14578.571428571428
2022-07-29,14492.857142857143
2022-07-30,14407.142857142857
2022-07-31,14321.42857142857
2022-08-01,14235.714285714286
2022-08-02,14150.0
2022-08-03,14150.0
2022-08-04,14050.0
2022-08-05,14025.0
2022-08-06,14000.0
2022-08-07,14000.0
2022-08-08,14450.0
2022-08-09,14900.0
2022-08-10,15050.0
2022-08-11,15200.0
2022-08-12,15950.0
2022-08-13,15864.285714285714
2022-08-14,15778.57142857143
2022-08-15,15692.857142857143
2022-08-16,15607.142857142857
2022-08-17,15521.42857142857
2022-08-18,15435.714285714286
2022-08-19,15350.0
2022-08-20,15264.285714285714
2022-08-21,15178.57142857143
2022-08-22,15092.857142857143
2022-08-23,15007.142857142857
2022-08-24,14921.42857142857
2022-08-25,14835.714285714286
2022-08-26,14750.0
2022-08-27,14664.285714285714
2022-08-28,14578.571428571428
2022-08-29,14492.857142857143
2022-08-30,14407.142857142857
2022-08-31,14321.42857142857
2022-09-01,14235.714285714286
2022-09-02,14150.0
2022-09-03,14150.0
2022-09-04,14050.0
2022-09-05,13950.0
2022-09-06,14000.0
2022-09-07,14225.0
2022-09-08,14450.0
2022-09-09,14900.0
2022-09-10,15150.0
2022-09-11,15400.0
2022-09-12,16100.0
2022-09-13,15981.578947368422
2022-09-14,15863.157894736842
2022-09-15,15744.736842105263
2022-09-16,15626.315789473685
2022-09-17,15507.894736842105
2022-09-18,15389.473684210527
2022-09-19,15271.052631578947
2022-09-20,15152.631578947368
2022-09-21,15034.21052631579
2022-09-22,14915.78947368421
2022-09-23,14797.368421052632
2022-09-24,14678.947368421053
2022-09-25,14560.526315789473
2022-09-26,14442.105263157895
2022-09-27,14323.684210526317
2022-09-28,14205.263157894737
2022-09-29,14086.842105263158
2022-09-30,13968.42105263158
2022-10-01,13850.0
2022-10-02,14150.0
2022-10-03,14150.0
2022-10-04,14050.0
2022-10-05,13950.0
2022-10-06,14000.0
2022-10-07,14225.0
2022-10-08,14450.0
2022-10-09,14675.0
2022-10-10,14900.0
2022-10-11,15400.0
2022-10-12,15328.57142857143
2022-10-13,15257.142857142857
2022-10-14,15185.714285714286
2022-10-15,15114.285714285714
2022-10-16,15042.857142857143
2022-10-17,14971.42857142857
2022-10-18,14900.0
2022-10-19,14828.57142857143
2022-10-20,14757.142857142857
2022-10-21,14685.714285714286
2022-10-22,14614.285714285714
