date,harga_beras_kateng,harga_beras_nasional,global_price,lag_nasional_1,lag_global_1,lag_nasional_3,lag_global_3,lag_nasional_7,lag_global_7,lag_nasional_30,lag_global_30,rolling_nasional_7,rolling_global_7,rolling_nasional_14,rolling_global_14,rolling_nasional_30,rolling_global_30
2019-05-04,13250.0,11700.0,409.0,11800.0,409.0,11130.0,409.0,11250.0,413.0,11700.0,413.0,11328.57142857143,410.7142857142857,11334.285714285714,411.85714285714283,11485.833333333334,412.46666666666664
2019-05-05,13450.0,11683.333333333334,409.0,11700.0,409.0,11100.0,409.0,11220.0,413.0,11650.0,413.0,11394.761904761905,410.14285714285717,11352.380952380952,411.57142857142856,11486.944444444443,412.3333333333333
2019-05-06,13650.0,11666.666666666666,409.0,11683.333333333334,409.0,11800.0,409.0,11190.0,413.0,11600.0,413.0,11462.857142857143,409.57142857142856,11371.42857142857,411.2857142857143,11489.166666666666,412.2
2019-05-07,13850.0,11650.0,409.0,11666.666666666666,409.0,11700.0,409.0,11160.0,413.0,11700.0,413.0,11532.857142857143,409.0,11391.42857142857,411.0,11487.5,412.06666666666666
2019-05-08,13400.0,11650.0,409.0,11650.0,409.0,11683.333333333334,409.0,11130.0,409.0,11675.0,413.0,11607.142857142857,409.0,11413.57142857143,410.7142857142857,11486.666666666666,411.93333333333334
2019-05-09,13400.0,11650.0,409.0,11650.0,409.0,11666.666666666666,409.0,11100.0,409.0,11650.0,413.0,11685.714285714286,409.0,11437.857142857143,410.42857142857144,11486.666666666666,411.8
2019-05-10,13325.0,11675.0,409.0,11650.0,409.0,11650.0,409.0,11800.0,409.0,11700.0,413.0,11667.857142857143,409.0,11466.07142857143,410.14285714285717,11485.833333333334,411.6666666666667
2019-05-11,13250.0,11700.0,409.0,11675.0,409.0,11650.0,409.0,11700.0,409.0,11700.0,413.0,11667.857142857143,409.0,11498.214285714286,409.85714285714283,11485.833333333334,411.53333333333336
2019-05-12,13350.0,11700.0,409.0,11700.0,409.0,11650.0,409.0,11683.333333333334,409.0,11700.0,413.0,11670.238095238095,409.0,11532.5,409.57142857142856,11485.833333333334,411.4
2019-05-13,13345.238095238095,11709.52380952381,409.0,11700.0,409.0,11675.0,409.0,11666.666666666666,409.0,11670.0,413.0,11676.360544217689,409.0,11569.608843537415,409.2857142857143,11487.150793650793,411.26666666666665
2019-05-14,13340.47619047619,11719.047619047618,409.0,11709.52380952381,409.0,11700.0,409.0,11650.0,409.0,11640.0,413.0,11686.224489795917,409.0,11609.54081632653,409.0,11489.785714285714,411.1333333333333
2019-05-15,13335.714285714286,11728.57142857143,409.0,11719.047619047618,409.0,11700.0,409.0,11650.0,409.0,11610.0,413.0,11697.448979591836,409.0,11652.295918367348,409.0,11493.738095238095,411.0
2019-05-16,13330.952380952382,11738.09523809524,409.0,11728.57142857143,409.0,11709.52380952381,409.0,11650.0,409.0,11580.0,413.0,11710.034013605442,409.0,11697.874149659865,409.0,11499.007936507936,410.8666666666667
2019-05-17,13326.190476190475,11747.619047619048,409.0,11738.09523809524,409.0,11719.047619047618,409.0,11675.0,409.0,11550.0,413.0,11720.408163265307,409.0,11694.132653061226,409.0,11505.595238095239,410.73333333333335
2019-05-18,13321.42857142857,11757.142857142857,409.0,11747.619047619048,409.0,11728.57142857143,409.0,11700.0,409.0,11520.0,413.0,11728.57142857143,409.0,11698.214285714286,409.0,11513.5,410.6
2019-05-19,13316.666666666666,11766.666666666666,409.0,11757.142857142857,409.0,11738.09523809524,409.0,11700.0,409.0,11490.0,413.0,11738.095238095239,409.0,11704.166666666666,409.0,11522.722222222223,410.46666666666664
2019-05-20,13311.90476190476,11776.190476190475,409.0,11766.666666666666,409.0,11747.619047619048,409.0,11709.52380952381,409.0,11460.0,413.0,11747.61904761905,409.0,11711.989795918367,409.0,11533.261904761905,410.3333333333333
2019-05-21,13307.142857142857,11785.714285714286,409.0,11776.190476190475,409.0,11757.142857142857,409.0,11719.047619047618,409.0,11430.0,413.0,11757.142857142857,409.0,11721.683673469388,409.0,11545.119047619048,410.2
2019-05-22,13302.380952380952,11795.238095238095,409.0,11785.714285714286,409.0,11766.666666666666,409.0,11728.57142857143,409.0,11400.0,413.0,11766.666666666668,409.0,11732.057823129251,409.0,11558.29365079365,410.06666666666666
2019-05-23,13297.619047619048,11804.761904761905,409.0,11795.238095238095,409.0,11776.190476190475,409.0,11738.09523809524,409.0,11370.0,413.0,11776.190476190477,409.0,11743.112244897959,409.0,11572.785714285714,409.93333333333334
2019-05-24,13292.857142857143,11814.285714285714,409.0,11804.761904761905,409.0,11785.714285714286,409.0,11747.619047619048,409.0,11340.0,413.0,11785.714285714286,409.0,11753.061224489795,409.0,11588.595238095239,409.8
2019-05-25,13288.09523809524,11823.809523809525,409.0,11814.285714285714,409.0,11795.238095238095,409.0,11757.142857142857,409.0,11310.0,413.0,11795.238095238095,409.0,11761.904761904761,409.0,11605.722222222223,409.6666666666667
2019-05-26,13283.333333333334,11833.333333333334,409.0,11823.809523809525,409.0,11804.761904761905,409.0,11766.666666666666,409.0,11280.0,413.0,11804.761904761905,409.0,11771.42857142857,409.0,11624.166666666666,409.53333333333336
2019-05-27,13278.57142857143,11842.857142857143,409.0,11833.333333333334,409.0,11814.285714285714,409.0,11776.190476190475,409.0,11250.0,413.0,11814.285714285714,409.0,11780.95238095238,409.0,11643.928571428572,409.4
2019-05-28,13273.809523809525,11852.380952380952,409.0,11842.857142857143,409.0,11823.809523809525,409.0,11785.714285714286,409.0,11220.0,413.0,11823.809523809523,409.0,11790.476190476193,409.0,11665.007936507936,409.26666666666665
2019-05-29,13269.047619047618,11861.90476190476,409.0,11852.380952380952,409.0,11833.333333333334,409.0,11795.238095238095,409.0,11190.0,413.0,11833.333333333332,409.0,11800.0,409.0,11687.404761904761,409.1333333333333
2019-05-30,13264.285714285714,11871.42857142857,409.0,11861.90476190476,409.0,11842.857142857143,409.0,11804.761904761905,409.0,11160.0,413.0,11842.857142857143,409.0,11809.523809523807,409.0,11711.119047619048,409.0
2019-05-31,13259.52380952381,11880.952380952382,409.0,11871.42857142857,409.0,11852.380952380952,409.0,11814.285714285714,409.0,11130.0,409.0,11852.38095238095,409.0,11819.047619047618,409.0,11736.150793650793,409.0
2019-06-01,13254.761904761905,11890.47619047619,409.0,11880.952380952382,409.0,11861.90476190476,409.0,11823.809523809525,409.0,11100.0,409.0,11861.904761904761,409.0,11828.57142857143,409.0,11762.5,409.0
2019-06-02,13250.0,11900.0,409.0,11890.47619047619,409.0,11871.42857142857,409.0,11833.333333333334,409.0,11800.0,409.0,11871.42857142857,409.0,11838.095238095239,409.0,11765.833333333334,409.0
2019-06-03,13200.0,11850.0,409.0,11900.0,409.0,11880.952380952382,409.0,11842.857142857143,409.0,11700.0,409.0,11872.448979591836,409.0,11843.367346938776,409.0,11770.833333333334,409.0
2019-06-04,13375.0,11750.0,409.0,11850.0,409.0,11890.47619047619,409.0,11852.380952380952,409.0,11683.333333333334,409.0,11857.823129251701,409.0,11840.816326530612,409.0,11773.055555555557,409.0
2019-06-05,13550.0,11650.0,409.0,11750.0,409.0,11900.0,409.0,11861.90476190476,409.0,11666.666666666666,409.0,11827.551020408164,409.0,11830.442176870749,409.0,11772.5,409.0
2019-06-06,13500.0,13100.0,409.0,11650.0,409.0,11850.0,409.0,11871.42857142857,409.0,11650.0,409.0,12003.061224489797,409.0,11922.95918367347,409.0,11820.833333333334,409.0
2019-06-07,13450.0,12375.0,409.0,13100.0,409.0,11750.0,409.0,11880.952380952382,409.0,11650.0,409.0,12073.639455782311,409.0,11963.010204081633,409.0,11845.0,409.0
2019-06-08,13400.0,11650.0,409.0,12375.0,409.0,11650.0,409.0,11890.47619047619,409.0,11650.0,409.0,12039.285714285714,409.0,11950.595238095239,409.0,11845.0,409.0
2019-06-09,13400.0,11650.0,409.0,11650.0,409.0,13100.0,409.0,11900.0,409.0,11675.0,409.0,12003.57142857143,409.0,11937.5,409.0,11844.166666666666,409.0
2019-06-10,13325.0,11675.0,409.0,11650.0,409.0,12375.0,409.0,11850.0,409.0,11700.0,409.0,11978.57142857143,409.0,11925.510204081631,409.0,11843.333333333334,409.0
2019-06-11,13250.0,11700.0,409.0,11675.0,409.0,11650.0,409.0,11750.0,409.0,11700.0,409.0,11971.42857142857,409.0,11914.625850340135,409.0,11843.333333333334,409.0
2019-06-12,13350.0,11700.0,409.0,11700.0,409.0,11650.0,409.0,11650.0,409.0,11709.52380952381,409.0,11978.57142857143,409.0,11903.061224489795,409.0,11843.015873015875,409.0
2019-06-13,13344.736842105263,11705.263157894737,409.0,11700.0,409.0,11675.0,409.0,13100.0,409.0,11719.047619047618,409.0,11779.323308270676,409.0,11891.192266380238,409.0,11842.556390977443,409.0
2019-06-14,13339.473684210529,11710.526315789471,409.0,11705.263157894737,409.0,11700.0,409.0,12375.0,409.0,11728.57142857143,409.0,11684.398496240601,409.0,11879.018976011457,409.0,11841.954887218046,409.0
2019-06-15,13334.21052631579,11715.78947368421,409.0,11710.526315789471,409.0,11700.0,409.0,11650.0,409.0,11738.09523809524,409.0,11693.796992481202,409.0,11866.54135338346,409.0,11841.211361737678,409.0
2019-06-16,13328.947368421052,11721.052631578948,409.0,11715.78947368421,409.0,11705.263157894737,409.0,11650.0,409.0,11747.619047619048,409.0,11703.947368421052,409.0,11853.75939849624,409.0,11840.32581453634,409.0
2019-06-17,13323.684210526317,11726.315789473683,409.0,11721.052631578948,409.0,11710.526315789471,409.0,11675.0,409.0,11757.142857142857,409.0,11711.278195488721,409.0,11844.924812030074,409.0,11839.298245614036,409.0
2019-06-18,13318.421052631578,11731.578947368422,409.0,11726.315789473683,409.0,11715.78947368421,409.0,11700.0,409.0,11766.666666666666,409.0,11715.78947368421,409.0,11843.609022556391,409.0,11838.12865497076,409.0
2019-06-19,13313.157894736842,11736.842105263158,409.0,11731.578947368422,409.0,11721.052631578948,409.0,11700.0,409.0,11776.190476190475,409.0,11721.052631578947,409.0,11849.812030075189,409.0,11836.817042606515,409.0
2019-06-20,13307.894736842103,11742.105263157897,409.0,11736.842105263158,409.0,11726.315789473683,409.0,11705.263157894737,409.0,11785.714285714286,409.0,11726.315789473683,409.0,11752.819548872181,409.0,11835.363408521303,409.0
2019-06-21,13302.631578947368,11747.368421052632,409.0,11742.105263157897,409.0,11731.578947368422,409.0,11710.526315789471,409.0,11795.238095238095,409.0,11731.578947368422,409.0,11707.98872180451,409.0,11833.76775271512,409.0
2019-06-22,13297.368421052632,11752.631578947368,409.0,11747.368421052632,409.0,11736.842105263158,409.0,11715.78947368421,409.0,11804.761904761905,409.0,11736.842105263158,409.0,11715.319548872181,409.0,11832.03007518797,409.0
2019-06-23,13292.105263157897,11757.894736842103,409.0,11752.631578947368,409.0,11742.105263157897,409.0,11721.052631578948,409.0,11814.285714285714,409.0,11742.105263157893,409.0,11723.026315789475,409.0,11830.15037593985,409.0
2019-06-24,13286.842105263158,11763.157894736842,409.0,11757.894736842103,409.0,11747.368421052632,409.0,11726.315789473683,409.0,11823.809523809525,409.0,11747.36842105263,409.0,11729.323308270676,409.0,11828.12865497076,409.0
2019-06-25,13281.578947368422,11768.421052631578,409.0,11763.157894736842,409.0,11752.631578947368,409.0,11731.578947368422,409.0,11833.333333333334,409.0,11752.63157894737,409.0,11734.210526315788,409.0,11825.964912280702,409.0
2019-06-26,13276.315789473683,11773.684210526317,409.0,11768.421052631578,409.0,11757.894736842103,409.0,11736.842105263158,409.0,11842.857142857143,409.0,11757.894736842107,409.0,11739.473684210525,409.0,11823.659147869674,409.0
2019-06-27,13271.052631578948,11778.947368421052,409.0,11773.684210526317,409.0,11763.157894736842,409.0,11742.105263157897,409.0,11852.380952380952,409.0,11763.157894736842,409.0,11744.736842105263,409.0,11821.211361737678,409.0
2019-06-28,13265.78947368421,11784.21052631579,409.0,11778.947368421052,409.0,11768.421052631578,409.0,11747.368421052632,409.0,11861.90476190476,409.0,11768.421052631578,409.0,11750.0,409.0,11818.621553884712,409.0
2019-06-29,13260.526315789471,11789.473684210529,409.0,11784.21052631579,409.0,11773.684210526317,409.0,11752.631578947368,409.0,11871.42857142857,409.0,11773.684210526315,409.0,11755.263157894737,409.0,11815.889724310777,409.0
2019-06-30,13255.263157894737,11794.736842105263,409.0,11789.473684210529,409.0,11778.947368421052,409.0,11757.894736842103,409.0,11880.952380952382,409.0,11778.947368421053,409.0,11760.526315789475,409.0,11813.015873015875,409.0
2019-07-01,13250.0,11800.0,416.0,11794.736842105263,409.0,11784.21052631579,409.0,11763.157894736842,409.0,11890.47619047619,409.0,11784.21052631579,410.0,11765.789473684212,409.5,11810.0,409.23333333333335
2019-07-02,13250.0,11900.0,416.0,11800.0,416.0,11789.473684210529,409.0,11768.421052631578,409.0,11900.0,409.0,11803.007518796992,411.0,11777.819548872181,410.0,11810.0,409.46666666666664
2019-07-03,13383.333333333334,10900.0,416.0,11900.0,416.0,11794.736842105263,409.0,11773.684210526317,409.0,11850.0,409.0,11678.195488721805,412.0,11718.045112781954,410.5,11778.333333333334,409.7
2019-07-04,13516.666666666666,11250.0,416.0,10900.0,416.0,11800.0,416.0,11778.947368421052,409.0,11750.0,409.0,11602.63157894737,413.0,11682.894736842105,411.0,11761.666666666666,409.93333333333334
2019-07-05,13650.0,11600.0,416.0,11250.0,416.0,11900.0,416.0,11784.21052631579,409.0,11650.0,409.0,11576.315789473683,414.0,11672.368421052632,411.5,11760.0,410.1666666666667
2019-07-06,13566.666666666666,11500.0,416.0,11600.0,416.0,10900.0,416.0,11789.473684210529,409.0,13100.0,409.0,11534.962406015038,415.0,11654.323308270676,412.0,11706.666666666666,410.4
2019-07-07,13483.333333333334,11575.0,416.0,11500.0,416.0,11250.0,416.0,11794.736842105263,409.0,12375.0,409.0,11503.57142857143,416.0,11641.25939849624,412.5,11680.0,410.6333333333333
2019-07-08,13400.0,11650.0,416.0,11575.0,416.0,11600.0,416.0,11800.0,416.0,11650.0,409.0,11482.142857142857,416.0,11633.176691729324,413.0,11680.0,410.8666666666667
2019-07-09,13375.0,11675.0,416.0,11650.0,416.0,11500.0,416.0,11900.0,416.0,11650.0,409.0,11450.0,416.0,11626.503759398498,413.5,11680.833333333334,411.1
2019-07-10,13350.0,11700.0,416.0,11675.0,416.0,11575.0,416.0,10900.0,416.0,11675.0,409.0,11564.285714285714,416.0,11621.24060150376,414.0,11681.666666666666,411.3333333333333
2019-07-11,13250.0,11700.0,416.0,11700.0,416.0,11650.0,416.0,11250.0,416.0,11700.0,409.0,11628.57142857143,416.0,11615.601503759399,414.5,11681.666666666666,411.56666666666666
2019-07-12,13247.619047619048,11707.142857142857,416.0,11700.0,416.0,11675.0,416.0,11600.0,416.0,11700.0,409.0,11643.877551020409,416.0,11610.096670247047,415.0,11681.904761904761,411.8
2019-07-13,13245.238095238095,11714.285714285714,416.0,11707.142857142857,416.0,11700.0,416.0,11500.0,416.0,11705.263157894737,409.0,11674.489795918367,416.0,11604.726100966702,415.5,11682.205513784462,412.03333333333336
2019-07-14,13242.857142857143,11721.42857142857,416.0,11714.285714285714,416.0,11700.0,416.0,11575.0,416.0,11710.526315789471,409.0,11695.408163265307,416.0,11599.489795918367,416.0,11682.568922305765,412.26666666666665
2019-07-15,13240.47619047619,11728.57142857143,416.0,11721.42857142857,416.0,11707.142857142857,416.0,11650.0,416.0,11715.78947368421,409.0,11706.632653061224,416.0,11594.387755102041,416.0,11682.994987468672,412.5
2019-07-16,13238.09523809524,11735.714285714286,416.0,11728.57142857143,416.0,11714.285714285714,416.0,11675.0,416.0,11721.052631578948,409.0,11715.30612244898,416.0,11582.653061224491,416.0,11683.483709273183,412.73333333333335
2019-07-17,13235.714285714286,11742.857142857143,416.0,11735.714285714286,416.0,11721.42857142857,416.0,11700.0,416.0,11726.315789473683,409.0,11721.42857142857,416.0,11642.857142857143,416.0,11684.035087719298,412.96666666666664
2019-07-18,13233.333333333334,11750.0,416.0,11742.857142857143,416.0,11728.57142857143,416.0,11700.0,416.0,11731.578947368422,409.0,11728.57142857143,416.0,11678.57142857143,416.0,11684.649122807017,413.2
2019-07-19,13230.952380952382,11757.142857142857,416.0,11750.0,416.0,11735.714285714286,416.0,11707.142857142857,416.0,11736.842105263158,409.0,11735.714285714286,416.0,11689.795918367348,416.0,11685.32581453634,413.43333333333334
2019-07-20,13228.57142857143,11764.285714285714,416.0,11757.142857142857,416.0,11742.857142857143,416.0,11714.285714285714,416.0,11742.105263157897,409.0,11742.857142857143,416.0,11708.673469387755,416.0,11686.065162907269,413.6666666666667
2019-07-21,13226.190476190475,11771.42857142857,416.0,11764.285714285714,416.0,11750.0,416.0,11721.42857142857,416.0,11747.368421052632,409.0,11750.0,416.0,11722.704081632652,416.0,11686.8671679198,413.9
2019-07-22,13223.809523809525,11778.57142857143,416.0,11771.42857142857,416.0,11757.142857142857,416.0,11728.57142857143,416.0,11752.631578947368,409.0,11757.142857142857,416.0,11731.887755102041,416.0,11687.731829573935,414.1333333333333
2019-07-23,13221.42857142857,11785.714285714286,416.0,11778.57142857143,416.0,11764.285714285714,416.0,11735.714285714286,416.0,11757.894736842103,409.0,11764.285714285714,416.0,11739.795918367348,416.0,11688.659147869674,414.3666666666667
2019-07-24,13219.047619047618,11792.857142857143,416.0,11785.714285714286,416.0,11771.42857142857,416.0,11742.857142857143,416.0,11763.157894736842,409.0,11771.42857142857,416.0,11746.42857142857,416.0,11689.649122807017,414.6
2019-07-25,13216.666666666666,11800.0,416.0,11792.857142857143,416.0,11778.57142857143,416.0,11750.0,416.0,11768.421052631578,409.0,11778.57142857143,416.0,11753.57142857143,416.0,11690.701754385964,414.8333333333333
2019-07-26,13214.285714285714,11807.142857142857,416.0,11800.0,416.0,11785.714285714286,416.0,11757.142857142857,416.0,11773.684210526317,409.0,11785.714285714286,416.0,11760.714285714286,416.0,11691.817042606515,415.06666666666666
2019-07-27,13211.90476190476,11814.285714285714,416.0,11807.142857142857,416.0,11792.857142857143,416.0,11764.285714285714,416.0,11778.947368421052,409.0,11792.857142857143,416.0,11767.857142857143,416.0,11692.994987468672,415.3
2019-07-28,13209.52380952381,11821.42857142857,416.0,11814.285714285714,416.0,11800.0,416.0,11771.42857142857,416.0,11784.21052631579,409.0,11800.0,416.0,11775.0,416.0,11694.235588972431,415.53333333333336
2019-07-29,13207.142857142857,11828.57142857143,416.0,11821.42857142857,416.0,11807.142857142857,416.0,11778.57142857143,416.0,11789.473684210529,409.0,11807.142857142857,416.0,11782.142857142857,416.0,11695.538847117796,415.76666666666665
2019-07-30,13204.761904761905,11835.714285714286,416.0,11828.57142857143,416.0,11814.285714285714,416.0,11785.714285714286,416.0,11794.736842105263,409.0,11814.285714285714,416.0,11789.285714285714,416.0,11696.904761904761,416.0
2019-07-31,13202.380952380952,11842.857142857143,416.0,11835.714285714286,416.0,11821.42857142857,416.0,11792.857142857143,416.0,11800.0,416.0,11821.42857142857,416.0,11796.42857142857,416.0,11698.333333333334,416.0
2019-08-01,13200.0,11850.0,430.0,11842.857142857143,416.0,11828.57142857143,416.0,11800.0,416.0,11900.0,416.0,11828.57142857143,418.0,11803.57142857143,417.0,11696.666666666666,416.46666666666664
2019-08-02,13250.0,11900.0,430.0,11850.0,430.0,11835.714285714286,416.0,11807.142857142857,416.0,10900.0,416.0,11841.836734693878,420.0,11813.775510204081,418.0,11730.0,416.93333333333334
2019-08-03,13200.0,11850.0,430.0,11900.0,430.0,11842.857142857143,416.0,11814.285714285714,416.0,11250.0,416.0,11846.938775510205,422.0,11819.897959183672,419.0,11750.0,417.4
2019-08-04,13200.0,11700.0,430.0,11850.0,430.0,11850.0,430.0,11821.42857142857,416.0,11600.0,416.0,11829.591836734693,424.0,11814.795918367348,420.0,11753.333333333334,417.8666666666667
2019-08-05,13650.0,11600.0,430.0,11700.0,430.0,11900.0,430.0,11828.57142857143,416.0,11500.0,416.0,11796.938775510205,426.0,11802.04081632653,421.0,11756.666666666666,418.3333333333333
2019-08-06,13750.0,11625.0,430.0,11600.0,430.0,11850.0,430.0,11835.714285714286,416.0,11575.0,416.0,11766.836734693878,428.0,11790.561224489795,422.0,11758.333333333334,418.8
2019-08-07,13850.0,11650.0,430.0,11625.0,430.0,11700.0,430.0,11842.857142857143,416.0,11650.0,416.0,11739.285714285714,430.0,11780.357142857143,423.0,11758.333333333334,419.26666666666665
2019-08-08,13400.0,11650.0,430.0,11650.0,430.0,11600.0,430.0,11850.0,430.0,11675.0,416.0,11710.714285714286,430.0,11769.642857142857,424.0,11757.5,419.73333333333335
2019-08-09,13375.0,11675.0,430.0,11650.0,430.0,11625.0,430.0,11900.0,430.0,11700.0,416.0,11678.57142857143,430.0,11760.204081632652,425.0,11756.666666666666,420.2
2019-08-10,13350.0,11700.0,430.0,11675.0,430.0,11650.0,430.0,11850.0,430.0,11700.0,416.0,11657.142857142857,430.0,11752.04081632653,426.0,11756.666666666666,420.6666666666667
2019-08-11,13250.0,11700.0,430.0,11700.0,430.0,11650.0,430.0,11700.0,430.0,11707.142857142857,416.0,11657.142857142857,430.0,11743.367346938776,427.0,11756.428571428572,421.1333333333333
2019-08-12,13247.619047619048,11707.142857142857,430.0,11700.0,430.0,11675.0,430.0,11600.0,430.0,11714.285714285714,416.0,11672.448979591836,430.0,11734.69387755102,428.0,11756.190476190475,421.6
2019-08-13,13245.238095238095,11714.285714285714,430.0,11707.142857142857,430.0,11700.0,430.0,11625.0,430.0,11721.42857142857,416.0,11685.204081632652,430.0,11726.020408163266,429.0,11755.95238095238,422.06666666666666
2019-08-14,13242.857142857143,11721.42857142857,430.0,11714.285714285714,430.0,11700.0,430.0,11650.0,430.0,11728.57142857143,416.0,11695.408163265307,430.0,11717.346938775509,430.0,11755.714285714286,422.53333333333336
2019-08-15,13240.47619047619,11728.57142857143,430.0,11721.42857142857,430.0,11707.142857142857,430.0,11650.0,430.0,11735.714285714286,416.0,11706.632653061224,430.0,11708.673469387755,430.0,11755.47619047619,423.0
2019-08-16,13238.09523809524,11735.714285714286,430.0,11728.57142857143,430.0,11714.285714285714,430.0,11675.0,430.0,11742.857142857143,416.0,11715.30612244898,430.0,11696.938775510205,430.0,11755.238095238095,423.46666666666664
2019-08-17,13235.714285714286,11742.857142857143,430.0,11735.714285714286,430.0,11721.42857142857,430.0,11700.0,430.0,11750.0,416.0,11721.42857142857,430.0,11689.285714285714,430.0,11755.0,423.93333333333334
2019-08-18,13233.333333333334,11750.0,430.0,11742.857142857143,430.0,11728.57142857143,430.0,11700.0,430.0,11757.142857142857,416.0,11728.57142857143,430.0,11692.857142857143,430.0,11754.761904761905,424.4
2019-08-19,13230.952380952382,11757.142857142857,430.0,11750.0,430.0,11735.714285714286,430.0,11707.142857142857,430.0,11764.285714285714,416.0,11735.714285714286,430.0,11704.081632653062,430.0,11754.52380952381,424.8666666666667
2019-08-20,13228.57142857143,11764.285714285714,430.0,11757.142857142857,430.0,11742.857142857143,430.0,11714.285714285714,430.0,11771.42857142857,416.0,11742.857142857143,430.0,11714.030612244898,430.0,11754.285714285714,425.3333333333333
2019-08-21,13226.190476190475,11771.42857142857,430.0,11764.285714285714,430.0,11750.0,430.0,11721.42857142857,430.0,11778.57142857143,416.0,11750.0,430.0,11722.704081632652,430.0,11754.04761904762,425.8
2019-08-22,13223.809523809525,11778.57142857143,430.0,11771.42857142857,430.0,11757.142857142857,430.0,11728.57142857143,430.0,11785.714285714286,416.0,11757.142857142857,430.0,11731.887755102041,430.0,11753.809523809525,426.26666666666665
2019-08-23,13221.42857142857,11785.714285714286,430.0,11778.57142857143,430.0,11764.285714285714,430.0,11735.714285714286,430.0,11792.857142857143,416.0,11764.285714285714,430.0,11739.795918367348,430.0,11753.571428571428,426.73333333333335
2019-08-24,13219.047619047618,11792.857142857143,430.0,11785.714285714286,430.0,11771.42857142857,430.0,11742.857142857143,430.0,11800.0,416.0,11771.42857142857,430.0,11746.42857142857,430.0,11753.333333333334,427.2
2019-08-25,13216.666666666666,11800.0,430.0,11792.857142857143,430.0,11778.57142857143,430.0,11750.0,430.0,11807.142857142857,416.0,11778.57142857143,430.0,11753.57142857143,430.0,11753.095238095239,427.6666666666667
2019-08-26,13214.285714285714,11807.142857142857,430.0,11800.0,430.0,11785.714285714286,430.0,11757.142857142857,430.0,11814.285714285714,416.0,11785.714285714286,430.0,11760.714285714286,430.0,11752.857142857141,428.1333333333333
2019-08-27,13211.90476190476,11814.285714285714,430.0,11807.142857142857,430.0,11792.857142857143,430.0,11764.285714285714,430.0,11821.42857142857,416.0,11792.857142857143,430.0,11767.857142857143,430.0,11752.619047619048,428.6
2019-08-28,13209.52380952381,11821.42857142857,430.0,11814.285714285714,430.0,11800.0,430.0,11771.42857142857,430.0,11828.57142857143,416.0,11800.0,430.0,11775.0,430.0,11752.380952380952,429.06666666666666
2019-08-29,13207.142857142857,11828.57142857143,430.0,11821.42857142857,430.0,11807.142857142857,430.0,11778.57142857143,430.0,11835.714285714286,416.0,11807.142857142857,430.0,11782.142857142857,430.0,11752.142857142859,429.53333333333336
2019-08-30,13204.761904761905,11835.714285714286,430.0,11828.57142857143,430.0,11814.285714285714,430.0,11785.714285714286,430.0,11842.857142857143,416.0,11814.285714285714,430.0,11789.285714285714,430.0,11751.904761904761,430.0
2019-08-31,13202.380952380952,11842.857142857143,430.0,11835.714285714286,430.0,11821.42857142857,430.0,11792.857142857143,430.0,11850.0,430.0,11821.42857142857,430.0,11796.42857142857,430.0,11751.666666666666,430.0
2019-09-01,13200.0,11850.0,427.0,11842.857142857143,430.0,11828.57142857143,430.0,11800.0,430.0,11900.0,430.0,11828.57142857143,429.57142857142856,11803.57142857143,429.7857142857143,11750.0,429.9
2019-09-02,13200.0,11800.0,427.0,11850.0,427.0,11835.714285714286,430.0,11807.142857142857,430.0,11850.0,430.0,11827.551020408164,429.14285714285717,11806.632653061224,429.57142857142856,11748.333333333334,429.8
2019-09-03,13200.0,11750.0,427.0,11800.0,427.0,11842.857142857143,430.0,11814.285714285714,430.0,11700.0,430.0,11818.367346938776,428.7142857142857,11805.612244897959,429.35714285714283,11750.0,429.7
2019-09-04,13200.0,11700.0,427.0,11750.0,427.0,11850.0,427.0,11821.42857142857,430.0,11600.0,430.0,11801.020408163266,428.2857142857143,11800.510204081633,429.14285714285717,11753.333333333334,429.6
2019-09-05,13650.0,11600.0,427.0,11700.0,427.0,11800.0,427.0,11828.57142857143,430.0,11625.0,430.0,11768.367346938776,427.85714285714283,11787.755102040815,428.92857142857144,11752.5,429.5
2019-09-06,13750.0,11625.0,427.0,11600.0,427.0,11750.0,427.0,11835.714285714286,430.0,11650.0,430.0,11738.26530612245,427.42857142857144,11776.275510204081,428.7142857142857,11751.666666666666,429.4
2019-09-07,13850.0,11650.0,427.0,11625.0,427.0,11700.0,427.0,11842.857142857143,430.0,11650.0,430.0,11710.714285714286,427.0,11766.07142857143,428.5,11751.666666666666,429.3
2019-09-08,13400.0,11650.0,427.0,11650.0,427.0,11600.0,427.0,11850.0,427.0,11675.0,430.0,11682.142857142857,427.0,11755.357142857143,428.2857142857143,11750.833333333334,429.2
2019-09-09,13350.0,11650.0,427.0,11650.0,427.0,11625.0,427.0,11800.0,427.0,11700.0,430.0,11660.714285714286,427.0,11744.132653061224,428.07142857142856,11749.166666666666,429.1
2019-09-10,13350.0,11700.0,427.0,11650.0,427.0,11650.0,427.0,11750.0,427.0,11700.0,430.0,11653.57142857143,427.0,11735.969387755102,427.85714285714283,11749.166666666666,429.0
2019-09-11,13350.0,11675.0,427.0,11700.0,427.0,11650.0,427.0,11700.0,427.0,11707.142857142857,430.0,11650.0,427.0,11725.510204081633,427.64285714285717,11748.095238095239,428.9
