date,harga_beras_kateng,harga_beras_nasional,global_price
2017-05-09,13400.0,11250.0,421.0
2017-05-10,13100.0,11300.0,421.0
2017-05-11,13225.0,11350.0,421.0
2017-05-12,13350.0,11400.0,421.0
2017-05-13,13350.0,11391.304347826086,421.0
2017-05-14,13350.0,11382.608695652174,421.0
2017-05-15,13350.0,11373.91304347826,421.0
2017-05-16,13350.0,11365.217391304348,421.0
2017-05-17,13350.0,11356.521739130434,421.0
2017-05-18,13350.0,11347.826086956522,421.0
2017-05-19,13350.0,11339.130434782608,421.0
2017-05-20,13350.0,11330.434782608696,421.0
2017-05-21,13350.0,11321.739130434782,421.0
2017-05-22,13350.0,11313.04347826087,421.0
2017-05-23,13350.0,11304.347826086956,421.0
2017-05-24,13350.0,11295.652173913044,421.0
2017-05-25,13350.0,11286.95652173913,421.0
2017-05-26,13350.0,11278.260869565218,421.0
2017-05-27,13350.0,11269.565217391304,421.0
2017-05-28,13350.0,11260.869565217392,421.0
2017-05-29,13350.0,11252.173913043478,421.0
2017-05-30,13350.0,11243.478260869566,421.0
2017-05-31,13350.0,11234.782608695652,421.0
2017-06-01,13350.0,11226.08695652174,421.0
2017-06-02,13350.0,11217.391304347826,421.0
2017-06-03,13350.0,11208.695652173914,421.0
2017-06-04,13350.0,11200.0,421.0
2017-06-05,13350.0,11275.0,421.0
2017-06-06,13350.0,11350.0,421.0
2017-06-07,13350.0,11050.0,421.0
2017-06-08,13266.666666666666,11125.0,421.0
2017-06-09,13183.333333333334,11200.0,421.0
2017-06-10,13100.0,11350.0,421.0
2017-06-11,13200.0,11350.0,421.0
2017-06-12,13350.0,11400.0,421.0
2017-06-13,13348.0,11395.454545454546,421.0
2017-06-14,13346.0,11390.90909090909,421.0
2017-06-15,13344.0,11386.363636363636,421.0
2017-06-16,13342.0,11381.818181818182,421.0
2017-06-17,13340.0,11377.272727272728,421.0
2017-06-18,13338.0,11372.727272727272,421.0
2017-06-19,13336.0,11368.181818181818,421.0
2017-06-20,13334.0,11363.636363636364,421.0
2017-06-21,13332.0,11359.09090909091,421.0
2017-06-22,13330.0,11354.545454545454,421.0
2017-06-23,13328.0,11350.0,421.0
2017-06-24,13326.0,11345.454545454546,421.0
2017-06-25,13324.0,11340.90909090909,421.0
2017-06-26,13322.0,11336.363636363636,421.0
2017-06-27,13320.0,11331.818181818182,421.0
2017-06-28,13318.0,11327.272727272728,421.0
2017-06-29,13316.0,11322.727272727272,421.0
2017-06-30,13314.0,11318.181818181818,421.0
2017-07-01,13312.0,11313.636363636364,417.0
2017-07-02,13310.0,11309.09090909091,417.0
2017-07-03,13308.0,11304.545454545454,417.0
2017-07-04,13306.0,11300.0,417.0
2017-07-05,13304.0,11325.0,417.0
2017-07-06,13302.0,11350.0,417.0
2017-07-07,13300.0,11000.0,417.0
2017-07-08,13400.0,11150.0,417.0
2017-07-09,13450.0,11200.0,417.0
2017-07-10,13325.0,11275.0,417.0
2017-07-11,13200.0,11350.0,417.0
2017-07-12,13350.0,11450.0,417.0
2017-07-13,13351.851851851852,11445.833333333334,417.0
2017-07-14,13353.703703703704,11441.666666666666,417.0
2017-07-15,13355.555555555557,11437.5,417.0
2017-07-16,13357.407407407409,11433.333333333334,417.0
2017-07-17,13359.25925925926,11429.166666666666,417.0
2017-07-18,13361.111111111111,11425.0,417.0
2017-07-19,13362.962962962964,11420.833333333334,417.0
2017-07-20,13364.814814814816,11416.666666666666,417.0
2017-07-21,13366.666666666666,11412.5,417.0
2017-07-22,13368.518518518518,11408.333333333334,417.0
2017-07-23,13370.37037037037,11404.166666666666,417.0
2017-07-24,13372.222222222224,11400.0,417.0
2017-07-25,13374.074074074077,11395.833333333334,417.0
2017-07-26,13375.925925925923,11391.666666666666,417.0
2017-07-27,13377.777777777776,11387.5,417.0
2017-07-28,13379.62962962963,11383.333333333334,417.0
2017-07-29,13381.481481481482,11379.166666666666,417.0
2017-07-30,13383.333333333334,11375.0,417.0
2017-07-31,13385.185185185184,11370.833333333334,417.0
2017-08-01,13387.037037037036,11366.666666666666,393.0
2017-08-02,13388.888888888889,11362.5,393.0
2017-08-03,13390.74074074074,11358.333333333334,393.0
2017-08-04,13392.592592592591,11354.166666666666,393.0
2017-08-05,13394.444444444443,11350.0,393.0
2017-08-06,13396.296296296296,10500.0,393.0
2017-08-07,13398.148148148148,10825.0,393.0
2017-08-08,13400.0,11150.0,393.0
2017-08-09,13650.0,11250.0,393.0
2017-08-10,13425.0,11275.0,393.0
2017-08-11,13200.0,11300.0,393.0
2017-08-12,13350.0,11450.0,393.0
2017-08-13,13351.851851851852,11445.833333333334,393.0
2017-08-14,13353.703703703704,11441.666666666666,393.0
2017-08-15,13355.555555555557,11437.5,393.0
2017-08-16,13357.407407407409,11433.333333333334,393.0
2017-08-17,13359.25925925926,11429.166666666666,393.0
2017-08-18,13361.111111111111,11425.0,393.0
2017-08-19,13362.962962962964,11420.833333333334,393.0
2017-08-20,13364.814814814816,11416.666666666666,393.0
2017-08-21,13366.666666666666,11412.5,393.0
2017-08-22,13368.518518518518,11408.333333333334,393.0
2017-08-23,13370.37037037037,11404.166666666666,393.0
2017-08-24,13372.222222222224,11400.0,393.0
2017-08-25,13374.074074074077,11395.833333333334,393.0
2017-08-26,13375.925925925923,11391.666666666666,393.0
2017-08-27,13377.777777777776,11387.5,393.0
2017-08-28,13379.62962962963,11383.333333333334,393.0
2017-08-29,13381.481481481482,11379.166666666666,393.0
2017-08-30,13383.333333333334,11375.0,393.0
2017-08-31,13385.185185185184,11370.833333333334,393.0
2017-09-01,13387.037037037036,11366.666666666666,402.0
2017-09-02,13388.888888888889,11362.5,402.0
2017-09-03,13390.74074074074,11358.333333333334,402.0
2017-09-04,13392.592592592591,11354.166666666666,402.0
2017-09-05,13394.444444444443,11350.0,402.0
2017-09-06,13396.296296296296,11350.0,402.0
2017-09-07,13398.148148148148,11250.0,402.0
2017-09-08,13400.0,11150.0,402.0
2017-09-09,13316.666666666666,11250.0,402.0
2017-09-10,13233.333333333334,11350.0,402.0
2017-09-11,13150.0,11300.0,402.0
2017-09-12,13193.478260869566,11295.652173913044,402.0
2017-09-13,13236.95652173913,11291.304347826086,402.0
2017-09-14,13280.434782608696,11286.95652173913,402.0
2017-09-15,13323.91304347826,11282.608695652174,402.0
2017-09-16,13367.391304347826,11278.260869565218,402.0
2017-09-17,13410.869565217392,11273.91304347826,402.0
2017-09-18,13454.347826086956,11269.565217391304,402.0
2017-09-19,13497.826086956522,11265.217391304348,402.0
2017-09-20,13541.304347826088,11260.869565217392,402.0
2017-09-21,13584.782608695652,11256.521739130434,402.0
2017-09-22,13628.260869565218,11252.173913043478,402.0
2017-09-23,13671.739130434782,11247.826086956522,402.0
2017-09-24,13715.217391304348,11243.478260869566,402.0
2017-09-25,13758.695652173914,11239.130434782608,402.0
2017-09-26,13802.173913043478,11234.782608695652,402.0
2017-09-27,13845.652173913044,11230.434782608696,402.0
2017-09-28,13889.130434782608,11226.08695652174,402.0
2017-09-29,13932.608695652174,11221.739130434782,402.0
2017-09-30,13976.08695652174,11217.391304347826,402.0
2017-10-01,14019.565217391304,11213.04347826087,394.0
2017-10-02,14063.04347826087,11208.695652173914,394.0
2017-10-03,14106.521739130434,11204.347826086956,394.0
2017-10-04,14150.0,11200.0,394.0
2017-10-05,13950.0,11350.0,394.0
2017-10-06,13750.0,11225.0,394.0
2017-10-07,13550.0,11100.0,394.0
2017-10-08,13400.0,11150.0,394.0
2017-10-09,13250.0,11250.0,394.0
2017-10-10,13100.0,11350.0,394.0
2017-10-11,13142.0,11350.0,394.0
2017-10-12,13184.0,11341.666666666666,394.0
2017-10-13,13226.0,11333.333333333334,394.0
2017-10-14,13268.0,11325.0,394.0
2017-10-15,13310.0,11316.666666666666,394.0
2017-10-16,13352.0,11308.333333333334,394.0
2017-10-17,13394.0,11300.0,394.0
2017-10-18,13436.0,11291.666666666666,394.0
2017-10-19,13478.0,11283.333333333334,394.0
2017-10-20,13520.0,11275.0,394.0
2017-10-21,13562.0,11266.666666666666,394.0
2017-10-22,13604.0,11258.333333333334,394.0
2017-10-23,13646.0,11250.0,394.0
2017-10-24,13688.0,11241.666666666666,394.0
2017-10-25,13730.0,11233.333333333334,394.0
2017-10-26,13772.0,11225.0,394.0
2017-10-27,13814.0,11216.666666666666,394.0
2017-10-28,13856.0,11208.333333333334,394.0
2017-10-29,13898.0,11200.0,394.0
2017-10-30,13940.0,11191.666666666666,394.0
2017-10-31,13982.0,11183.333333333334,394.0
2017-11-01,14024.0,11175.0,402.0
2017-11-02,14066.0,11166.666666666666,402.0
2017-11-03,14108.0,11158.333333333334,402.0
2017-11-04,14150.0,11150.0,402.0
2017-11-05,13866.666666666666,9700.0,402.0
2017-11-06,13583.333333333334,10350.0,402.0
2017-11-07,13300.0,11000.0,402.0
2017-11-08,13400.0,11200.0,402.0
2017-11-09,13450.0,11250.0,402.0
2017-11-10,13100.0,11300.0,402.0
2017-11-11,13225.0,11375.0,402.0
2017-11-12,13350.0,11450.0,402.0
2017-11-13,13384.09090909091,11445.454545454546,402.0
2017-11-14,13418.181818181818,11440.90909090909,402.0
2017-11-15,13452.272727272728,11436.363636363636,402.0
2017-11-16,13486.363636363636,11431.818181818182,402.0
2017-11-17,13520.454545454546,11427.272727272728,402.0
2017-11-18,13554.545454545454,11422.727272727272,402.0
2017-11-19,13588.636363636364,11418.181818181818,402.0
2017-11-20,13622.727272727272,11413.636363636364,402.0
2017-11-21,13656.818181818182,11409.09090909091,402.0
2017-11-22,13690.90909090909,11404.545454545454,402.0
2017-11-23,13725.0,11400.0,402.0
2017-11-24,13759.09090909091,11395.454545454546,402.0
2017-11-25,13793.181818181818,11390.90909090909,402.0
2017-11-26,13827.272727272728,11386.363636363636,402.0
2017-11-27,13861.363636363636,11381.818181818182,402.0
2017-11-28,13895.454545454546,11377.272727272728,402.0
2017-11-29,13929.545454545454,11372.727272727272,402.0
2017-11-30,13963.636363636364,11368.181818181818,402.0
2017-12-01,13997.727272727272,11363.636363636364,406.0
2017-12-02,14031.818181818182,11359.09090909091,406.0
2017-12-03,14065.90909090909,11354.545454545454,406.0
2017-12-04,14100.0,11350.0,406.0
2017-12-05,13933.333333333334,11350.0,406.0
2017-12-06,13766.666666666666,11300.0,406.0
2017-12-07,13600.0,11050.0,406.0
2017-12-08,13433.333333333334,11150.0,406.0
2017-12-09,13266.666666666666,11250.0,406.0
2017-12-10,13100.0,11300.0,406.0
2017-12-11,13225.0,11375.0,406.0
2017-12-12,13350.0,11450.0,406.0
2017-12-13,13371.42857142857,11430.0,406.0
2017-12-14,13392.857142857143,11410.0,406.0
2017-12-15,13414.285714285714,11390.0,406.0
2017-12-16,13435.714285714286,11370.0,406.0
2017-12-17,13457.142857142857,11350.0,406.0
2017-12-18,13478.57142857143,11330.0,406.0
2017-12-19,13500.0,11310.0,406.0
2017-12-20,13521.42857142857,11290.0,406.0
2017-12-21,13542.857142857143,11270.0,406.0
2017-12-22,13564.285714285714,11250.0,406.0
2017-12-23,13585.714285714286,11230.0,406.0
2017-12-24,13607.142857142857,11210.0,406.0
2017-12-25,13628.57142857143,11190.0,406.0
2017-12-26,13650.0,11170.0,406.0
2017-12-27,13671.42857142857,11150.0,406.0
2017-12-28,13692.857142857143,11130.0,406.0
2017-12-29,13714.285714285714,11110.0,406.0
2017-12-30,13735.714285714286,11090.0,406.0
2017-12-31,13757.142857142857,11070.0,406.0
2018-01-01,13778.57142857143,11050.0,442.0
2018-01-02,13800.0,12050.0,442.0
2018-01-03,13800.0,11950.0,442.0
2018-01-04,13670.0,11325.0,442.0
2018-01-05,13540.0,10700.0,442.0
2018-01-06,13410.0,11016.666666666666,442.0
2018-01-07,13280.0,11333.333333333334,442.0
2018-01-08,13150.0,11650.0,442.0
2018-01-09,13125.0,11650.0,442.0
2018-01-10,13100.0,11650.0,442.0
2018-01-11,13000.0,11700.0,442.0
2018-01-12,13014.285714285714,11700.0,442.0
2018-01-13,13028.57142857143,11700.0,442.0
2018-01-14,13042.857142857143,11700.0,442.0
2018-01-15,13057.142857142857,11700.0,442.0
2018-01-16,13071.42857142857,11700.0,442.0
2018-01-17,13085.714285714286,11700.0,442.0
2018-01-18,13100.0,11700.0,442.0
2018-01-19,13114.285714285714,11700.0,442.0
2018-01-20,13128.57142857143,11700.0,442.0
2018-01-21,13142.857142857143,11700.0,442.0
2018-01-22,13157.142857142857,11700.0,442.0
2018-01-23,13171.42857142857,11700.0,442.0
2018-01-24,13185.714285714286,11700.0,442.0
2018-01-25,13200.0,11700.0,442.0
2018-01-26,13214.285714285714,11700.0,442.0
2018-01-27,13228.57142857143,11700.0,442.0
2018-01-28,13242.857142857143,11700.0,442.0
2018-01-29,13257.142857142857,11700.0,442.0
2018-01-30,13271.42857142857,11700.0,442.0
2018-01-31,13285.714285714286,11700.0,442.0
2018-02-01,13300.0,11700.0,425.0
2018-02-02,13800.0,12050.0,425.0
2018-02-03,13750.0,11950.0,425.0
2018-02-04,13800.0,11850.0,425.0
2018-02-05,13700.0,11700.0,425.0
2018-02-06,13625.0,11675.0,425.0
2018-02-07,13550.0,11650.0,425.0
2018-02-08,13150.0,11650.0,425.0
2018-02-09,13125.0,11650.0,425.0
2018-02-10,13100.0,11650.0,425.0
2018-02-11,13000.0,11700.0,425.0
2018-02-12,13019.444444444443,11700.0,425.0
2018-02-13,13038.888888888889,11700.0,425.0
2018-02-14,13058.333333333334,11700.0,425.0
2018-02-15,13077.777777777776,11700.0,425.0
2018-02-16,13097.222222222224,11700.0,425.0
2018-02-17,13116.666666666666,11700.0,425.0
2018-02-18,13136.111111111111,11700.0,425.0
2018-02-19,13155.555555555557,11700.0,425.0
2018-02-20,13175.0,11700.0,425.0
2018-02-21,13194.444444444443,11700.0,425.0
2018-02-22,13213.888888888889,11700.0,425.0
2018-02-23,13233.333333333334,11700.0,425.0
2018-02-24,13252.777777777776,11700.0,425.0
2018-02-25,13272.222222222224,11700.0,425.0
2018-02-26,13291.666666666666,11700.0,425.0
2018-02-27,13311.111111111111,11700.0,425.0
2018-02-28,13330.555555555557,11700.0,425.0
2018-03-01,13350.0,11700.0,430.0
2018-03-02,13500.0,11733.333333333334,430.0
2018-03-03,13650.0,11766.666666666666,430.0
2018-03-04,13800.0,11800.0,430.0
2018-03-05,13700.0,11700.0,430.0
2018-03-06,13625.0,11675.0,430.0
2018-03-07,13550.0,11650.0,430.0
2018-03-08,13150.0,11650.0,430.0
2018-03-09,13100.0,11650.0,430.0
2018-03-10,13100.0,11650.0,430.0
2018-03-11,13125.0,11700.0,430.0
2018-03-12,13150.0,11750.0,430.0
2018-03-13,13160.0,11747.5,430.0
2018-03-14,13170.0,11745.0,430.0
2018-03-15,13180.0,11742.5,430.0
2018-03-16,13190.0,11740.0,430.0
2018-03-17,13200.0,11737.5,430.0
2018-03-18,13210.0,11735.0,430.0
2018-03-19,13220.0,11732.5,430.0
2018-03-20,13230.0,11730.0,430.0
2018-03-21,13240.0,11727.5,430.0
2018-03-22,13250.0,11725.0,430.0
2018-03-23,13260.0,11722.5,430.0
2018-03-24,13270.0,11720.0,430.0
2018-03-25,13280.0,11717.5,430.0
2018-03-26,13290.0,11715.0,430.0
2018-03-27,13300.0,11712.5,430.0
2018-03-28,13310.0,11710.0,430.0
2018-03-29,13320.0,11707.5,430.0
2018-03-30,13330.0,11705.0,430.0
2018-03-31,13340.0,11702.5,430.0
2018-04-01,13350.0,11700.0,451.0
2018-04-02,13500.0,11733.333333333334,451.0
2018-04-03,13650.0,11766.666666666666,451.0
2018-04-04,13800.0,11800.0,451.0
2018-04-05,13700.0,11700.0,451.0
2018-04-06,13600.0,11650.0,451.0
2018-04-07,13550.0,11650.0,451.0
2018-04-08,13325.0,11650.0,451.0
2018-04-09,13100.0,11650.0,451.0
2018-04-10,13100.0,11700.0,451.0
2018-04-11,13150.0,11725.0,451.0
2018-04-12,13200.0,11750.0,451.0
2018-04-13,13210.526315789471,11750.0,451.0
2018-04-14,13221.052631578948,11750.0,451.0
2018-04-15,13231.578947368422,11750.0,451.0
2018-04-16,13242.105263157897,11750.0,451.0
2018-04-17,13252.631578947368,11750.0,451.0
2018-04-18,13263.157894736842,11750.0,451.0
2018-04-19,13273.684210526317,11750.0,451.0
2018-04-20,13284.21052631579,11750.0,451.0
2018-04-21,13294.736842105263,11750.0,451.0
2018-04-22,13305.263157894737,11750.0,451.0
2018-04-23,13315.78947368421,11750.0,451.0
2018-04-24,13326.315789473683,11750.0,451.0
2018-04-25,13336.842105263158,11750.0,451.0
2018-04-26,13347.368421052632,11750.0,451.0
2018-04-27,13357.894736842103,11750.0,451.0
2018-04-28,13368.421052631578,11750.0,451.0
2018-04-29,13378.947368421052,11750.0,451.0
2018-04-30,13389.473684210529,11750.0,451.0
2018-05-01,13400.0,11750.0,451.0
2018-05-02,13750.0,12050.0,451.0
2018-05-03,13750.0,11950.0,451.0
2018-05-04,13800.0,11800.0,451.0
2018-05-05,13700.0,11725.0,451.0
2018-05-06,13600.0,11650.0,451.0
2018-05-07,13550.0,11650.0,451.0
2018-05-08,13325.0,11650.0,451.0
2018-05-09,13100.0,11650.0,451.0
2018-05-10,13100.0,11700.0,451.0
2018-05-11,12950.0,11700.0,451.0
2018-05-12,13200.0,11750.0,451.0
2018-05-13,13228.57142857143,11764.285714285714,451.0
2018-05-14,13257.142857142857,11778.57142857143,451.0
2018-05-15,13285.714285714286,11792.857142857143,451.0
2018-05-16,13314.285714285714,11807.142857142857,451.0
2018-05-17,13342.857142857143,11821.42857142857,451.0
2018-05-18,13371.42857142857,11835.714285714286,451.0
2018-05-19,13400.0,11850.0,451.0
2018-05-20,13428.57142857143,11864.285714285714,451.0
2018-05-21,13457.142857142857,11878.57142857143,451.0
2018-05-22,13485.714285714286,11892.857142857143,451.0
2018-05-23,13514.285714285714,11907.142857142857,451.0
2018-05-24,13542.857142857143,11921.42857142857,451.0
2018-05-25,13571.42857142857,11935.714285714286,451.0
2018-05-26,13600.0,11950.0,451.0
2018-05-27,13628.57142857143,11964.285714285714,451.0
2018-05-28,13657.142857142857,11978.57142857143,451.0
2018-05-29,13685.714285714286,11992.857142857143,451.0
2018-05-30,13714.285714285714,12007.142857142857,451.0
2018-05-31,13742.857142857143,12021.42857142857,451.0
2018-06-01,13771.42857142857,12035.714285714286,451.0
2018-06-02,13800.0,12050.0,451.0
2018-06-03,13750.0,11900.0,451.0
2018-06-04,13800.0,11800.0,451.0
2018-06-05,13700.0,11725.0,451.0
2018-06-06,13600.0,11650.0,451.0
2018-06-07,13375.0,11650.0,451.0
2018-06-08,13150.0,11600.0,451.0
2018-06-09,13100.0,11600.0,451.0
2018-06-10,13133.333333333334,11650.0,451.0
2018-06-11,13166.666666666666,11700.0,451.0
2018-06-12,13200.0,11750.0,451.0
2018-06-13,13227.5,11765.0,451.0
2018-06-14,13255.0,11780.0,451.0
2018-06-15,13282.5,11795.0,451.0
2018-06-16,13310.0,11810.0,451.0
2018-06-17,13337.5,11825.0,451.0
2018-06-18,13365.0,11840.0,451.0
2018-06-19,13392.5,11855.0,451.0
2018-06-20,13420.0,11870.0,451.0
2018-06-21,13447.5,11885.0,451.0
2018-06-22,13475.0,11900.0,451.0
2018-06-23,13502.5,11915.0,451.0
2018-06-24,13530.0,11930.0,451.0
2018-06-25,13557.5,11945.0,451.0
2018-06-26,13585.0,11960.0,451.0
2018-06-27,13612.5,11975.0,451.0
2018-06-28,13640.0,11990.0,451.0
2018-06-29,13667.5,12005.0,451.0
2018-06-30,13695.0,12020.0,451.0
2018-07-01,13722.5,12035.0,398.0
2018-07-02,13750.0,12050.0,398.0
2018-07-03,13750.0,11950.0,398.0
2018-07-04,13725.0,11825.0,398.0
2018-07-05,13700.0,11700.0,398.0
2018-07-06,13600.0,11650.0,398.0
2018-07-07,13325.0,11625.0,398.0
2018-07-08,13050.0,11600.0,398.0
2018-07-09,13100.0,11650.0,398.0
2018-07-10,13050.0,11675.0,398.0
2018-07-11,13000.0,11700.0,398.0
2018-07-12,13200.0,11750.0,398.0
2018-07-13,13207.5,11752.5,398.0
2018-07-14,13215.0,11755.0,398.0
2018-07-15,13222.5,11757.5,398.0
2018-07-16,13230.0,11760.0,398.0
2018-07-17,13237.5,11762.5,398.0
2018-07-18,13245.0,11765.0,398.0
2018-07-19,13252.5,11767.5,398.0
2018-07-20,13260.0,11770.0,398.0
2018-07-21,13267.5,11772.5,398.0
2018-07-22,13275.0,11775.0,398.0
2018-07-23,13282.5,11777.5,398.0
2018-07-24,13290.0,11780.0,398.0
2018-07-25,13297.5,11782.5,398.0
2018-07-26,13305.0,11785.0,398.0
2018-07-27,13312.5,11787.5,398.0
2018-07-28,13320.0,11790.0,398.0
2018-07-29,13327.5,11792.5,398.0
2018-07-30,13335.0,11795.0,398.0
2018-07-31,13342.5,11797.5,398.0
2018-08-01,13350.0,11800.0,405.0
2018-08-02,13750.0,12050.0,405.0
2018-08-03,13450.0,11900.0,405.0
2018-08-04,13575.0,11775.0,405.0
2018-08-05,13700.0,11650.0,405.0
2018-08-06,13600.0,11650.0,405.0
2018-08-07,13375.0,11625.0,405.0
2018-08-08,13150.0,11600.0,405.0
2018-08-09,13075.0,11625.0,405.0
2018-08-10,13000.0,11650.0,405.0
2018-08-11,13000.0,11700.0,405.0
2018-08-12,13021.42857142857,11704.761904761905,405.0
2018-08-13,13042.857142857143,11709.52380952381,405.0
2018-08-14,13064.285714285714,11714.285714285714,405.0
2018-08-15,13085.714285714286,11719.047619047618,405.0
2018-08-16,13107.142857142857,11723.809523809525,405.0
2018-08-17,13128.57142857143,11728.57142857143,405.0
2018-08-18,13150.0,11733.333333333334,405.0
2018-08-19,13171.42857142857,11738.09523809524,405.0
2018-08-20,13192.857142857143,11742.857142857143,405.0
2018-08-21,13214.285714285714,11747.619047619048,405.0
2018-08-22,13235.714285714286,11752.380952380952,405.0
2018-08-23,13257.142857142857,11757.142857142857,405.0
2018-08-24,13278.57142857143,11761.90476190476,405.0
2018-08-25,13300.0,11766.666666666666,405.0
2018-08-26,13321.42857142857,11771.42857142857,405.0
2018-08-27,13342.857142857143,11776.190476190475,405.0
2018-08-28,13364.285714285714,11780.952380952382,405.0
2018-08-29,13385.714285714286,11785.714285714286,405.0
2018-08-30,13407.142857142857,11790.47619047619,405.0
2018-08-31,13428.57142857143,11795.238095238095,405.0
2018-09-01,13450.0,11800.0,405.0
2018-09-02,13550.0,12050.0,405.0
2018-09-03,13750.0,11900.0,405.0
2018-09-04,13800.0,11800.0,405.0
2018-09-05,13700.0,11650.0,405.0
2018-09-06,13500.0,11625.0,405.0
2018-09-07,13300.0,11600.0,405.0
2018-09-08,13150.0,11650.0,405.0
2018-09-09,13100.0,11650.0,405.0
2018-09-10,13050.0,11650.0,405.0
2018-09-11,13000.0,11700.0,405.0
2018-09-12,13022.5,11705.0,405.0
2018-09-13,13045.0,11710.0,405.0
2018-09-14,13067.5,11715.0,405.0
2018-09-15,13090.0,11720.0,405.0
2018-09-16,13112.5,11725.0,405.0
2018-09-17,13135.0,11730.0,405.0
2018-09-18,13157.5,11735.0,405.0
2018-09-19,13180.0,11740.0,405.0
2018-09-20,13202.5,11745.0,405.0
2018-09-21,13225.0,11750.0,405.0
2018-09-22,13247.5,11755.0,405.0
2018-09-23,13270.0,11760.0,405.0
2018-09-24,13292.5,11765.0,405.0
2018-09-25,13315.0,11770.0,405.0
2018-09-26,13337.5,11775.0,405.0
2018-09-27,13360.0,11780.0,405.0
2018-09-28,13382.5,11785.0,405.0
2018-09-29,13405.0,11790.0,405.0
2018-09-30,13427.5,11795.0,405.0
2018-10-01,13450.0,11800.0,409.0
2018-10-02,13566.666666666666,11783.333333333334,409.0
2018-10-03,13683.333333333334,11766.666666666666,409.0
2018-10-04,13800.0,11750.0,409.0
2018-10-05,13633.333333333334,10800.0,409.0
2018-10-06,13466.666666666666,11225.0,409.0
2018-10-07,13300.0,11650.0,409.0
2018-10-08,13150.0,11650.0,409.0
2018-10-09,12700.0,11650.0,409.0
2018-10-10,13050.0,11650.0,409.0
2018-10-11,13125.0,11700.0,409.0
2018-10-12,13200.0,11750.0,409.0
2018-10-13,13210.0,11755.0,409.0
2018-10-14,13220.0,11760.0,409.0
2018-10-15,13230.0,11765.0,409.0
2018-10-16,13240.0,11770.0,409.0
2018-10-17,13250.0,11775.0,409.0
2018-10-18,13260.0,11780.0,409.0
2018-10-19,13270.0,11785.0,409.0
2018-10-20,13280.0,11790.0,409.0
2018-10-21,13290.0,11795.0,409.0
2018-10-22,13300.0,11800.0,409.0
2018-10-23,13310.0,11805.0,409.0
2018-10-24,13320.0,11810.0,409.0
2018-10-25,13330.0,11815.0,409.0
2018-10-26,13340.0,11820.0,409.0
2018-10-27,13350.0,11825.0,409.0
2018-10-28,13360.0,11830.0,409.0
2018-10-29,13370.0,11835.0,409.0
2018-10-30,13380.0,11840.0,409.0
2018-10-31,13390.0,11845.0,409.0
2018-11-01,13400.0,11850.0,401.0
2018-11-02,13533.333333333334,11833.333333333334,401.0
2018-11-03,13666.666666666666,11816.666666666666,401.0
2018-11-04,13800.0,11800.0,401.0
2018-11-05,13700.0,11650.0,401.0
2018-11-06,13600.0,11650.0,401.0
2018-11-07,13462.5,11650.0,401.0
2018-11-08,13325.0,11125.0,401.0
2018-11-09,13187.5,10600.0,401.0
2018-11-10,13050.0,11650.0,401.0
2018-11-11,13125.0,11700.0,401.0
2018-11-12,13200.0,11750.0,401.0
2018-11-13,13215.78947368421,11757.894736842103,401.0
2018-11-14,13231.578947368422,11765.78947368421,401.0
2018-11-15,13247.368421052632,11773.684210526317,401.0
2018-11-16,13263.157894736842,11781.578947368422,401.0
2018-11-17,13278.947368421052,11789.473684210529,401.0
2018-11-18,13294.736842105263,11797.368421052632,401.0
2018-11-19,13310.526315789471,11805.263157894737,401.0
2018-11-20,13326.315789473683,11813.157894736842,401.0
2018-11-21,13342.105263157897,11821.052631578948,401.0
2018-11-22,13357.894736842103,11828.947368421052,401.0
2018-11-23,13373.684210526317,11836.842105263158,401.0
2018-11-24,13389.473684210529,11844.736842105263,401.0
2018-11-25,13405.263157894737,11852.631578947368,401.0
2018-11-26,13421.052631578948,11860.526315789471,401.0
2018-11-27,13436.842105263158,11868.421052631578,401.0
2018-11-28,13452.631578947368,11876.315789473683,401.0
2018-11-29,13468.421052631578,11884.21052631579,401.0
2018-11-30,13484.21052631579,11892.105263157897,401.0
2018-12-01,13500.0,11900.0,404.0
2018-12-02,13750.0,12050.0,404.0
2018-12-03,13750.0,11900.0,404.0
2018-12-04,13800.0,11750.0,404.0
2018-12-05,13700.0,11700.0,404.0
2018-12-06,13600.0,11650.0,404.0
2018-12-07,13300.0,11650.0,404.0
2018-12-08,13200.0,11650.0,404.0
2018-12-09,13100.0,11650.0,404.0
2018-12-10,13050.0,11700.0,404.0
2018-12-11,13000.0,11700.0,404.0
2018-12-12,13200.0,11750.0,404.0
2018-12-13,13200.0,11782.5,404.0
2018-12-14,13200.0,11815.0,404.0
2018-12-15,13200.0,11847.5,404.0
2018-12-16,13200.0,11880.0,404.0
2018-12-17,13200.0,11912.5,404.0
2018-12-18,13200.0,11945.0,404.0
2018-12-19,13200.0,11977.5,404.0
2018-12-20,13200.0,12010.0,404.0
2018-12-21,13200.0,12042.5,404.0
2018-12-22,13200.0,12075.0,404.0
2018-12-23,13200.0,12107.5,404.0
2018-12-24,13200.0,12140.0,404.0
2018-12-25,13200.0,12172.5,404.0
2018-12-26,13200.0,12205.0,404.0
2018-12-27,13200.0,12237.5,404.0
2018-12-28,13200.0,12270.0,404.0
2018-12-29,13200.0,12302.5,404.0
2018-12-30,13200.0,12335.0,404.0
2018-12-31,13200.0,12367.5,404.0
2019-01-01,13200.0,12400.0,410.0
